id,user_id,sku_id,cart_price,sku_num,img_url,sku_name,is_checked,create_time,operate_time,is_ordered,order_time,source_type,source_id,dt
31840,308,12,9197.00,2,,Apple iPhone 12 (A2404) 128GB 黑色 支持移动联通电信5G 双卡双待手机,,2020-06-14 11:08:31,,1,2023-06-08 11:08:55,2401,,2020-06-14
31841,308,16,4488.00,2,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB亮黑色全网通5G手机,,2020-06-14 11:08:31,,1,2023-06-08 11:08:55,2401,,2020-06-14
31842,308,32,300.00,2,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 5号淡香水35ml,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31843,308,17,6699.00,1,,TCL 65Q10 65英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,,2020-06-14 11:08:31,,1,2023-06-08 11:08:55,2401,,2020-06-14
31844,308,7,1299.00,3,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-14 11:08:31,,1,2023-06-08 11:08:55,2401,,2020-06-14
31845,314,33,488.00,3,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 粉邂逅淡香水35ml,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31846,314,19,11999.00,2,,TCL 85Q6 85英寸 巨幕私人影院电视 4K超高清 AI智慧屏 全景全面屏 MEMC运动防抖 2+16GB 液晶平板电视机,,2020-06-14 11:08:31,,0,,2402,100,2020-06-14
31847,314,31,69.00,2,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M03赤茶,,2020-06-14 11:08:31,,0,,2402,78,2020-06-14
31848,314,8,8197.00,1,,Apple iPhone 12 (A2404) 64GB 黑色 支持移动联通电信5G 双卡双待手机,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31849,339,16,4488.00,3,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB亮黑色全网通5G手机,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31850,343,24,11.00,2,,金沙河面条 原味银丝挂面 龙须面 方便速食拉面 清汤面 900g,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31851,343,8,8197.00,1,,Apple iPhone 12 (A2404) 64GB 黑色 支持移动联通电信5G 双卡双待手机,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31852,345,14,4188.00,3,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB冰霜银全网通5G手机,,2020-06-14 11:08:31,,0,,2404,1,2020-06-14
31853,356,9,8197.00,1,,Apple iPhone 12 (A2404) 64GB 红色 支持移动联通电信5G 双卡双待手机,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31854,356,10,8197.00,3,,Apple iPhone 12 (A2404) 64GB 蓝色 支持移动联通电信5G 双卡双待手机,,2020-06-14 11:08:31,,0,,2404,2,2020-06-14
31855,356,15,4488.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB冰霜银全网通5G手机,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31856,356,12,9197.00,2,,Apple iPhone 12 (A2404) 128GB 黑色 支持移动联通电信5G 双卡双待手机,,2020-06-14 11:08:31,,0,,2404,2,2020-06-14
31857,356,33,488.00,3,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 粉邂逅淡香水35ml,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31858,356,28,129.00,1,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Z03女王红 性感冷艳 璀璨金钻哑光唇膏 ,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31859,356,3,5999.00,3,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 透明版 游戏手机,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31860,356,26,129.00,3,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Y01复古红 百搭气质 璀璨金钻哑光唇膏 ,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31861,384,21,3299.00,1,,小米电视4A 70英寸 4K超高清 HDR 二级能效 2GB+16GB L70M5-4A 内置小爱 智能网络液晶平板教育电视,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31862,384,8,8197.00,1,,Apple iPhone 12 (A2404) 64GB 黑色 支持移动联通电信5G 双卡双待手机,,2020-06-14 11:08:31,,0,,2403,,2020-06-14
31863,399,16,4488.00,2,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB亮黑色全网通5G手机,,2020-06-14 11:08:31,,1,2023-06-08 11:08:55,2404,2,2020-06-14
31864,399,4,999.00,1,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 冰雾白 游戏智能手机 小米 红米,,2020-06-14 11:08:31,,1,2023-06-08 11:08:55,2403,,2020-06-14
31865,399,21,3299.00,1,,小米电视4A 70英寸 4K超高清 HDR 二级能效 2GB+16GB L70M5-4A 内置小爱 智能网络液晶平板教育电视,,2020-06-14 11:08:31,,1,2023-06-08 11:08:34,2402,16,2020-06-14
31866,399,26,129.00,3,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Y01复古红 百搭气质 璀璨金钻哑光唇膏 ,,2020-06-14 11:08:31,,0,,2402,51,2020-06-14
31867,399,34,3927.00,1,,华为智慧屏V55i-J 55英寸 HEGE-550B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 银钻灰 京品家电,,2020-06-14 11:08:31,,1,2023-06-08 11:08:55,2402,56,2020-06-14
31868,399,9,8197.00,2,,Apple iPhone 12 (A2404) 64GB 红色 支持移动联通电信5G 双卡双待手机,,2020-06-14 11:08:31,,0,,2403,,2020-06-14
31869,408,16,4488.00,2,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB亮黑色全网通5G手机,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31870,408,18,9199.00,3,,TCL 75Q10 75英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31871,408,35,5499.00,3,,华为智慧屏V65i 65英寸 HEGE-560B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 4GB+32GB 星际黑,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31872,410,20,2899.00,1,,小米电视E65X 65英寸 全面屏 4K超高清HDR 蓝牙遥控内置小爱 2+8GB AI人工智能液晶网络平板电视 L65M5-EA,,2020-06-14 11:08:31,,0,,2404,2,2020-06-14
31873,410,4,999.00,2,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 冰雾白 游戏智能手机 小米 红米,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31874,410,29,69.00,3,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M01醉蔷薇,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31875,412,10,8197.00,3,,Apple iPhone 12 (A2404) 64GB 蓝色 支持移动联通电信5G 双卡双待手机,,2020-06-14 11:08:31,,0,,2402,36,2020-06-14
31876,418,25,23.00,1,,金沙河面条 银丝挂面900g*3包 爽滑 细面条 龙须面 速食面,,2020-06-14 11:08:31,,0,,2403,,2020-06-14
31877,418,8,8197.00,1,,Apple iPhone 12 (A2404) 64GB 黑色 支持移动联通电信5G 双卡双待手机,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31878,418,12,9197.00,3,,Apple iPhone 12 (A2404) 128GB 黑色 支持移动联通电信5G 双卡双待手机,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31879,418,5,999.00,3,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31880,418,23,40.00,3,,十月稻田 辽河长粒香 东北大米 5kg,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31881,418,24,11.00,2,,金沙河面条 原味银丝挂面 龙须面 方便速食拉面 清汤面 900g,,2020-06-14 11:08:31,,0,,2403,,2020-06-14
31882,418,35,5499.00,2,,华为智慧屏V65i 65英寸 HEGE-560B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 4GB+32GB 星际黑,,2020-06-14 11:08:31,,0,,2402,99,2020-06-14
31883,418,20,2899.00,3,,小米电视E65X 65英寸 全面屏 4K超高清HDR 蓝牙遥控内置小爱 2+8GB AI人工智能液晶网络平板电视 L65M5-EA,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31884,446,13,4188.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB亮黑色全网通5G手机,,2020-06-14 11:08:31,,1,2023-06-08 11:08:34,2401,,2020-06-14
31885,446,18,9199.00,1,,TCL 75Q10 75英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,,2020-06-14 11:08:31,,1,2023-06-08 11:08:34,2401,,2020-06-14
31886,446,29,69.00,3,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M01醉蔷薇,,2020-06-14 11:08:31,,1,2023-06-08 11:08:34,2401,,2020-06-14
31887,455,16,4488.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB亮黑色全网通5G手机,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31888,455,33,488.00,1,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 粉邂逅淡香水35ml,,2020-06-14 11:08:31,,0,,2402,78,2020-06-14
31889,459,7,1299.00,2,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-14 11:08:31,,0,,2402,87,2020-06-14
31890,459,30,69.00,3,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M02干玫瑰,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31891,480,7,1299.00,2,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-14 11:08:31,,0,,2402,27,2020-06-14
31892,480,31,69.00,3,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M03赤茶,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31893,499,10,8197.00,1,,Apple iPhone 12 (A2404) 64GB 蓝色 支持移动联通电信5G 双卡双待手机,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31894,499,11,8197.00,1,,Apple iPhone 12 (A2404) 64GB 白色 支持移动联通电信5G 双卡双待手机,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31895,499,7,1299.00,3,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31896,499,24,11.00,3,,金沙河面条 原味银丝挂面 龙须面 方便速食拉面 清汤面 900g,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31897,499,32,300.00,3,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 5号淡香水35ml,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31898,499,15,4488.00,2,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB冰霜银全网通5G手机,,2020-06-14 11:08:31,,0,,2402,14,2020-06-14
31899,499,26,129.00,2,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Y01复古红 百搭气质 璀璨金钻哑光唇膏 ,,2020-06-14 11:08:31,,0,,2402,96,2020-06-14
31900,511,6,1299.00,3,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 冰雾白 游戏智能手机 小米 红米,,2020-06-14 11:08:31,,0,,2402,13,2020-06-14
31901,511,10,8197.00,2,,Apple iPhone 12 (A2404) 64GB 蓝色 支持移动联通电信5G 双卡双待手机,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31902,511,19,11999.00,1,,TCL 85Q6 85英寸 巨幕私人影院电视 4K超高清 AI智慧屏 全景全面屏 MEMC运动防抖 2+16GB 液晶平板电视机,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31903,511,15,4488.00,2,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB冰霜银全网通5G手机,,2020-06-14 11:08:31,,0,,2403,,2020-06-14
31904,511,29,69.00,2,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M01醉蔷薇,,2020-06-14 11:08:31,,0,,2403,,2020-06-14
31905,515,23,40.00,1,,十月稻田 辽河长粒香 东北大米 5kg,,2020-06-14 11:08:31,,0,,2402,37,2020-06-14
31906,515,10,8197.00,3,,Apple iPhone 12 (A2404) 64GB 蓝色 支持移动联通电信5G 双卡双待手机,,2020-06-14 11:08:31,,0,,2404,1,2020-06-14
31907,515,20,2899.00,3,,小米电视E65X 65英寸 全面屏 4K超高清HDR 蓝牙遥控内置小爱 2+8GB AI人工智能液晶网络平板电视 L65M5-EA,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31908,515,26,129.00,3,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Y01复古红 百搭气质 璀璨金钻哑光唇膏 ,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31909,531,21,3299.00,1,,小米电视4A 70英寸 4K超高清 HDR 二级能效 2GB+16GB L70M5-4A 内置小爱 智能网络液晶平板教育电视,,2020-06-14 11:08:31,,1,2023-06-08 11:08:34,2401,,2020-06-14
31910,531,15,4488.00,2,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB冰霜银全网通5G手机,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31911,531,4,999.00,3,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 冰雾白 游戏智能手机 小米 红米,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31912,531,6,1299.00,2,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 冰雾白 游戏智能手机 小米 红米,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31913,531,17,6699.00,1,,TCL 65Q10 65英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,,2020-06-14 11:08:31,,1,2023-06-08 11:08:34,2401,,2020-06-14
31914,531,14,4188.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB冰霜银全网通5G手机,,2020-06-14 11:08:31,,0,,2402,28,2020-06-14
31915,538,1,5999.00,1,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 陶瓷黑 游戏手机,,2020-06-14 11:08:31,,1,2023-06-08 11:08:55,2401,,2020-06-14
31916,538,21,3299.00,2,,小米电视4A 70英寸 4K超高清 HDR 二级能效 2GB+16GB L70M5-4A 内置小爱 智能网络液晶平板教育电视,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31917,538,4,999.00,3,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 冰雾白 游戏智能手机 小米 红米,,2020-06-14 11:08:31,,1,2023-06-08 11:08:55,2404,1,2020-06-14
31918,538,3,5999.00,3,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 透明版 游戏手机,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31919,538,10,8197.00,1,,Apple iPhone 12 (A2404) 64GB 蓝色 支持移动联通电信5G 双卡双待手机,,2020-06-14 11:08:31,,0,,2402,56,2020-06-14
31920,539,18,9199.00,3,,TCL 75Q10 75英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,,2020-06-14 11:08:31,,1,2023-06-08 11:08:34,2401,,2020-06-14
31921,539,14,4188.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB冰霜银全网通5G手机,,2020-06-14 11:08:31,,1,2023-06-08 11:08:55,2402,74,2020-06-14
31922,539,26,129.00,2,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Y01复古红 百搭气质 璀璨金钻哑光唇膏 ,,2020-06-14 11:08:31,,1,2023-06-08 11:08:55,2404,1,2020-06-14
31923,539,35,5499.00,2,,华为智慧屏V65i 65英寸 HEGE-560B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 4GB+32GB 星际黑,,2020-06-14 11:08:31,,1,2023-06-08 11:08:34,2401,,2020-06-14
31924,539,5,999.00,1,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31925,539,28,129.00,1,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Z03女王红 性感冷艳 璀璨金钻哑光唇膏 ,,2020-06-14 11:08:31,,1,2023-06-08 11:08:55,2402,82,2020-06-14
31926,542,26,129.00,2,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Y01复古红 百搭气质 璀璨金钻哑光唇膏 ,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31927,542,30,69.00,3,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M02干玫瑰,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31928,542,12,9197.00,1,,Apple iPhone 12 (A2404) 128GB 黑色 支持移动联通电信5G 双卡双待手机,,2020-06-14 11:08:31,,0,,2402,49,2020-06-14
31929,542,29,69.00,1,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M01醉蔷薇,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31930,542,23,40.00,1,,十月稻田 辽河长粒香 东北大米 5kg,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31931,542,13,4188.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB亮黑色全网通5G手机,,2020-06-14 11:08:31,,0,,2402,44,2020-06-14
31932,542,14,4188.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB冰霜银全网通5G手机,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31933,542,18,9199.00,1,,TCL 75Q10 75英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,,2020-06-14 11:08:31,,0,,2402,28,2020-06-14
31934,581,15,4488.00,3,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB冰霜银全网通5G手机,,2020-06-14 11:08:31,,1,2023-06-08 11:08:55,2402,72,2020-06-14
31935,581,34,3927.00,2,,华为智慧屏V55i-J 55英寸 HEGE-550B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 银钻灰 京品家电,,2020-06-14 11:08:31,,1,2023-06-08 11:08:55,2401,,2020-06-14
31936,581,3,5999.00,1,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 透明版 游戏手机,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31937,581,17,6699.00,3,,TCL 65Q10 65英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,,2020-06-14 11:08:31,,1,2023-06-08 11:08:34,2403,,2020-06-14
31938,581,25,23.00,1,,金沙河面条 银丝挂面900g*3包 爽滑 细面条 龙须面 速食面,,2020-06-14 11:08:31,,1,2023-06-08 11:08:34,2401,,2020-06-14
31939,581,19,11999.00,3,,TCL 85Q6 85英寸 巨幕私人影院电视 4K超高清 AI智慧屏 全景全面屏 MEMC运动防抖 2+16GB 液晶平板电视机,,2020-06-14 11:08:31,,1,2023-06-08 11:08:55,2401,,2020-06-14
31940,584,10,8197.00,1,,Apple iPhone 12 (A2404) 64GB 蓝色 支持移动联通电信5G 双卡双待手机,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31941,584,2,6999.00,1,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 12GB+256GB 陶瓷黑 游戏手机,,2020-06-14 11:08:31,,0,,2402,58,2020-06-14
31942,584,29,69.00,3,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M01醉蔷薇,,2020-06-14 11:08:31,,0,,2403,,2020-06-14
31943,584,15,4488.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB冰霜银全网通5G手机,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31944,584,20,2899.00,3,,小米电视E65X 65英寸 全面屏 4K超高清HDR 蓝牙遥控内置小爱 2+8GB AI人工智能液晶网络平板电视 L65M5-EA,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31945,604,26,129.00,3,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Y01复古红 百搭气质 璀璨金钻哑光唇膏 ,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31946,604,30,69.00,3,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M02干玫瑰,,2020-06-14 11:08:31,,0,,2402,99,2020-06-14
31947,619,23,40.00,2,,十月稻田 辽河长粒香 东北大米 5kg,,2020-06-14 11:08:31,,1,2023-06-08 11:08:34,2404,1,2020-06-14
31948,619,18,9199.00,1,,TCL 75Q10 75英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31949,619,19,11999.00,1,,TCL 85Q6 85英寸 巨幕私人影院电视 4K超高清 AI智慧屏 全景全面屏 MEMC运动防抖 2+16GB 液晶平板电视机,,2020-06-14 11:08:31,,1,2023-06-08 11:08:34,2402,44,2020-06-14
31950,619,21,3299.00,1,,小米电视4A 70英寸 4K超高清 HDR 二级能效 2GB+16GB L70M5-4A 内置小爱 智能网络液晶平板教育电视,,2020-06-14 11:08:31,,0,,2403,,2020-06-14
31951,619,6,1299.00,1,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 冰雾白 游戏智能手机 小米 红米,,2020-06-14 11:08:31,,1,2023-06-08 11:08:34,2401,,2020-06-14
31952,619,10,8197.00,3,,Apple iPhone 12 (A2404) 64GB 蓝色 支持移动联通电信5G 双卡双待手机,,2020-06-14 11:08:31,,1,2023-06-08 11:08:34,2402,62,2020-06-14
31953,619,5,999.00,3,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-14 11:08:31,,1,2023-06-08 11:08:34,2401,,2020-06-14
31954,619,32,300.00,1,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 5号淡香水35ml,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31955,623,17,6699.00,2,,TCL 65Q10 65英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,,2020-06-14 11:08:31,,1,2023-06-08 11:08:55,2402,55,2020-06-14
31956,623,27,129.00,1,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Z02少女红 活力青春 璀璨金钻哑光唇膏 ,,2020-06-14 11:08:31,,1,2023-06-08 11:08:55,2401,,2020-06-14
31957,623,7,1299.00,3,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-14 11:08:31,,0,,2403,,2020-06-14
31958,649,9,8197.00,1,,Apple iPhone 12 (A2404) 64GB 红色 支持移动联通电信5G 双卡双待手机,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31959,649,10,8197.00,1,,Apple iPhone 12 (A2404) 64GB 蓝色 支持移动联通电信5G 双卡双待手机,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31960,649,23,40.00,2,,十月稻田 辽河长粒香 东北大米 5kg,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31961,649,32,300.00,1,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 5号淡香水35ml,,2020-06-14 11:08:31,,0,,2402,12,2020-06-14
31962,649,30,69.00,2,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M02干玫瑰,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31963,649,15,4488.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB冰霜银全网通5G手机,,2020-06-14 11:08:31,,0,,2404,1,2020-06-14
31964,649,33,488.00,3,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 粉邂逅淡香水35ml,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31965,669,25,23.00,3,,金沙河面条 银丝挂面900g*3包 爽滑 细面条 龙须面 速食面,,2020-06-14 11:08:31,,0,,2403,,2020-06-14
31966,712,29,69.00,2,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M01醉蔷薇,,2020-06-14 11:08:31,,0,,2404,2,2020-06-14
31967,712,27,129.00,3,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Z02少女红 活力青春 璀璨金钻哑光唇膏 ,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31968,712,33,488.00,2,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 粉邂逅淡香水35ml,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
31969,722,16,4488.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB亮黑色全网通5G手机,,2020-06-14 11:08:31,,0,,2401,,2020-06-14
