province_id,brand,channel,is_new,model,mid_id,operate_system,user_id,version_code,during_time,page_item,page_item_type,last_page_id,page_id,source_type,action_id,action_item,action_item_type,date_id,action_time,dt
15,iPhone,Appstore,1,iPhone Xs Max,mid_73498,iOS 13.3.1,45,v2.1.132,16214,27,sku_id,good_list,good_detail,activity,favor_add,27,sku_id,2020-06-14,2020-06-14 10:58:18,2020-06-14
15,iPhone,Appstore,1,iPhone Xs Max,mid_73498,iOS 13.3.1,45,v2.1.132,2764,34,sku_id,login,good_detail,promotion,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:13,2020-06-14
6,iPhone,Appstore,1,iPhone X,mid_881029,iOS 13.3.1,67,v2.1.132,4872,5,sku_id,good_list,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:12,2020-06-14
6,iPhone,Appstore,1,iPhone X,mid_881029,iOS 13.3.1,67,v2.1.132,17824,4,sku_id,login,good_detail,promotion,favor_add,4,sku_id,2020-06-14,2020-06-14 10:58:17,2020-06-14
6,iPhone,Appstore,1,iPhone X,mid_881029,iOS 13.3.1,67,v2.1.132,17824,4,sku_id,login,good_detail,promotion,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:23,2020-06-14
6,iPhone,Appstore,1,iPhone X,mid_881029,iOS 13.3.1,67,v2.1.132,17500,,,good_detail,cart,,cart_remove,11,sku_id,2020-06-14,2020-06-14 10:58:21,2020-06-14
26,Honor,huawei,1,Honor 20s,mid_356598,Android 10.0,753,v2.1.132,17921,7,sku_id,register,good_detail,promotion,favor_add,7,sku_id,2020-06-14,2020-06-14 10:58:14,2020-06-14
26,Honor,huawei,1,Honor 20s,mid_356598,Android 10.0,753,v2.1.132,17921,7,sku_id,register,good_detail,promotion,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:20,2020-06-14
26,Honor,huawei,1,Honor 20s,mid_356598,Android 10.0,753,v2.1.132,10286,,,good_detail,cart,,cart_minus_num,32,sku_id,2020-06-14,2020-06-14 10:58:15,2020-06-14
1,Oneplus,360,0,Oneplus 7,mid_978807,Android 10.0,854,v2.1.134,13771,27,sku_id,good_list,good_detail,activity,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:12,2020-06-14
1,Oneplus,360,0,Oneplus 7,mid_978807,Android 10.0,854,v2.1.134,17303,31,sku_id,register,good_detail,query,favor_add,31,sku_id,2020-06-14,2020-06-14 10:58:14,2020-06-14
1,Oneplus,360,0,Oneplus 7,mid_978807,Android 10.0,854,v2.1.134,17303,31,sku_id,register,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:20,2020-06-14
1,Oneplus,360,0,Oneplus 7,mid_978807,Android 10.0,854,v2.1.134,16109,"17,6",sku_ids,cart,trade,,trade_add_address,,,2020-06-14,2020-06-14 10:58:19,2020-06-14
1,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_282399,Android 11.0,393,v2.1.132,4361,3,sku_id,good_list,good_detail,promotion,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:08,2020-06-14
15,iPhone,Appstore,1,iPhone X,mid_753096,iOS 13.2.9,947,v2.1.134,13874,10,sku_id,home,good_detail,query,favor_add,10,sku_id,2020-06-14,2020-06-14 10:58:09,2020-06-14
15,iPhone,Appstore,1,iPhone X,mid_753096,iOS 13.2.9,947,v2.1.134,13874,10,sku_id,home,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:14,2020-06-14
24,Xiaomi,oppo,1,Xiaomi 10 Pro ,mid_643319,Android 11.0,559,v2.1.134,15518,18,sku_id,orders_unpaid,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:14,2020-06-14
6,Huawei,xiaomi,0,Huawei P30,mid_992788,Android 11.0,144,v2.1.132,7688,27,sku_id,orders_unpaid,good_detail,activity,favor_add,27,sku_id,2020-06-14,2020-06-14 10:58:10,2020-06-14
26,Xiaomi,360,0,Xiaomi 10 Pro ,mid_393930,Android 11.0,978,v2.1.134,6106,27,sku_id,good_list,good_detail,recommend,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:11,2020-06-14
26,Xiaomi,360,0,Xiaomi 10 Pro ,mid_393930,Android 11.0,978,v2.1.134,11893,27,sku_id,register,good_detail,activity,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:16,2020-06-14
24,Xiaomi,wandoujia,1,Xiaomi Mix2 ,mid_456101,Android 11.0,90,v2.1.132,8424,33,sku_id,good_list,good_detail,activity,favor_add,33,sku_id,2020-06-14,2020-06-14 10:58:10,2020-06-14
24,Xiaomi,wandoujia,1,Xiaomi Mix2 ,mid_456101,Android 11.0,90,v2.1.132,8424,33,sku_id,good_list,good_detail,activity,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:13,2020-06-14
24,Xiaomi,wandoujia,1,Xiaomi Mix2 ,mid_456101,Android 11.0,90,v2.1.132,8453,2,sku_id,login,good_detail,activity,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:14,2020-06-14
24,Xiaomi,wandoujia,1,Xiaomi Mix2 ,mid_456101,Android 11.0,90,v2.1.132,11596,"3,4,10",sku_ids,cart,trade,,trade_add_address,,,2020-06-14,2020-06-14 10:58:17,2020-06-14
6,Xiaomi,xiaomi,0,Xiaomi 9,mid_426894,Android 9.0,573,v2.1.134,4343,1,sku_id,good_list,good_detail,query,favor_add,1,sku_id,2020-06-14,2020-06-14 10:58:10,2020-06-14
6,Xiaomi,xiaomi,0,Xiaomi 9,mid_426894,Android 9.0,573,v2.1.134,3085,18,sku_id,login,good_detail,recommend,favor_add,18,sku_id,2020-06-14,2020-06-14 10:58:11,2020-06-14
26,Xiaomi,xiaomi,0,Xiaomi 9,mid_283918,Android 11.0,263,v2.1.134,1417,3,sku_id,good_list,good_detail,query,favor_add,3,sku_id,2020-06-14,2020-06-14 10:58:09,2020-06-14
26,Xiaomi,xiaomi,0,Xiaomi 9,mid_283918,Android 11.0,263,v2.1.134,1417,3,sku_id,good_list,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:09,2020-06-14
26,Xiaomi,xiaomi,0,Xiaomi 9,mid_283918,Android 11.0,263,v2.1.134,6001,21,sku_id,login,good_detail,activity,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:14,2020-06-14
26,Xiaomi,xiaomi,0,Xiaomi 9,mid_283918,Android 11.0,263,v2.1.134,9185,,,good_detail,cart,,cart_remove,24,sku_id,2020-06-14,2020-06-14 10:58:16,2020-06-14
1,iPhone,Appstore,1,iPhone Xs Max,mid_167139,iOS 13.2.9,504,v2.1.134,5867,27,sku_id,good_list,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:11,2020-06-14
1,iPhone,Appstore,1,iPhone Xs Max,mid_167139,iOS 13.2.9,504,v2.1.134,17552,24,sku_id,login,good_detail,activity,favor_add,24,sku_id,2020-06-14,2020-06-14 10:58:16,2020-06-14
1,iPhone,Appstore,1,iPhone Xs Max,mid_167139,iOS 13.2.9,504,v2.1.134,17552,24,sku_id,login,good_detail,activity,cart_add,24,sku_id,2020-06-14,2020-06-14 10:58:22,2020-06-14
24,Xiaomi,xiaomi,1,Xiaomi Mix2 ,mid_160600,Android 11.0,817,v2.1.134,2730,15,sku_id,home,good_detail,recommend,favor_add,15,sku_id,2020-06-14,2020-06-14 10:58:07,2020-06-14
24,Xiaomi,xiaomi,1,Xiaomi Mix2 ,mid_160600,Android 11.0,817,v2.1.134,2730,15,sku_id,home,good_detail,recommend,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:08,2020-06-14
6,iPhone,Appstore,0,iPhone X,mid_989803,iOS 13.2.9,729,v2.1.132,19500,17,sku_id,home,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:16,2020-06-14
1,Huawei,oppo,0,Huawei Mate 30,mid_396865,Android 10.0,882,v2.1.134,1403,33,sku_id,login,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:11,2020-06-14
6,Redmi,oppo,0,Redmi k30,mid_587275,Android 11.0,198,v2.1.132,14448,30,sku_id,good_list,good_detail,activity,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:17,2020-06-14
6,Redmi,oppo,0,Redmi k30,mid_587275,Android 11.0,198,v2.1.132,12040,9,sku_id,register,good_detail,query,cart_add,9,sku_id,2020-06-14,2020-06-14 10:58:17,2020-06-14
6,Redmi,oppo,0,Redmi k30,mid_587275,Android 11.0,198,v2.1.132,12040,9,sku_id,register,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:21,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_6625,iOS 13.3.1,283,v2.1.134,19697,31,sku_id,good_list,good_detail,activity,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_6625,iOS 13.3.1,283,v2.1.134,11964,4,sku_id,login,good_detail,recommend,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:17,2020-06-14
1,vivo,vivo,0,vivo iqoo3,mid_237135,Android 11.0,10,v2.1.134,13843,26,sku_id,login,good_detail,query,cart_add,26,sku_id,2020-06-14,2020-06-14 10:58:16,2020-06-14
1,vivo,vivo,0,vivo iqoo3,mid_237135,Android 11.0,10,v2.1.134,13843,26,sku_id,login,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:21,2020-06-14
1,vivo,vivo,0,vivo iqoo3,mid_237135,Android 11.0,10,v2.1.134,15448,"1,31",sku_ids,cart,trade,,trade_add_address,,,2020-06-14,2020-06-14 10:58:21,2020-06-14
1,Huawei,xiaomi,0,Huawei Mate 30,mid_493818,Android 11.0,571,v2.1.134,11295,18,sku_id,good_list,good_detail,promotion,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:15,2020-06-14
1,Huawei,xiaomi,0,Huawei Mate 30,mid_493818,Android 11.0,571,v2.1.134,3733,6,sku_id,register,good_detail,activity,favor_add,6,sku_id,2020-06-14,2020-06-14 10:58:14,2020-06-14
1,Huawei,xiaomi,0,Huawei Mate 30,mid_493818,Android 11.0,571,v2.1.134,3733,6,sku_id,register,good_detail,activity,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:15,2020-06-14
12,iPhone,Appstore,0,iPhone Xs,mid_699098,iOS 13.3.1,570,v2.1.134,9697,10,sku_id,good_list,good_detail,promotion,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:15,2020-06-14
1,Redmi,wandoujia,1,Redmi k30,mid_713384,Android 8.1,476,v2.1.134,17963,30,sku_id,good_list,good_detail,query,favor_add,30,sku_id,2020-06-14,2020-06-14 10:58:15,2020-06-14
1,Redmi,wandoujia,1,Redmi k30,mid_713384,Android 8.1,476,v2.1.134,17963,30,sku_id,good_list,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:21,2020-06-14
26,Redmi,web,0,Redmi k30,mid_145732,Android 11.0,814,v2.1.134,6673,28,sku_id,good_list,good_detail,recommend,cart_add,28,sku_id,2020-06-14,2020-06-14 10:58:13,2020-06-14
26,Redmi,web,0,Redmi k30,mid_145732,Android 11.0,814,v2.1.134,6673,28,sku_id,good_list,good_detail,recommend,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:15,2020-06-14
26,Redmi,web,0,Redmi k30,mid_145732,Android 11.0,814,v2.1.134,15444,30,sku_id,login,good_detail,promotion,favor_add,30,sku_id,2020-06-14,2020-06-14 10:58:20,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_755931,iOS 13.3.1,63,v2.1.134,3013,21,sku_id,good_list,good_detail,query,favor_add,21,sku_id,2020-06-14,2020-06-14 10:58:11,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_755931,iOS 13.3.1,63,v2.1.134,3013,21,sku_id,good_list,good_detail,query,cart_add,21,sku_id,2020-06-14,2020-06-14 10:58:12,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_755931,iOS 13.3.1,63,v2.1.134,3013,21,sku_id,good_list,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:13,2020-06-14
26,Honor,oppo,1,Honor 20s,mid_128199,Android 11.0,577,v2.1.134,17221,25,sku_id,good_list,good_detail,activity,favor_add,25,sku_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
26,Honor,oppo,1,Honor 20s,mid_128199,Android 11.0,577,v2.1.134,2457,6,sku_id,login,good_detail,promotion,favor_add,6,sku_id,2020-06-14,2020-06-14 10:58:13,2020-06-14
26,Honor,oppo,1,Honor 20s,mid_128199,Android 11.0,577,v2.1.134,2457,6,sku_id,login,good_detail,promotion,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:14,2020-06-14
6,vivo,huawei,1,vivo iqoo3,mid_14568,Android 11.0,850,v2.1.134,4886,25,sku_id,good_list,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:13,2020-06-14
6,vivo,huawei,1,vivo iqoo3,mid_14568,Android 11.0,850,v2.1.134,6136,,,good_detail,cart,,cart_add_num,27,sku_id,2020-06-14,2020-06-14 10:58:18,2020-06-14
26,Xiaomi,web,1,Xiaomi 10 Pro ,mid_869604,Android 10.0,826,v2.1.134,15505,28,sku_id,home,good_detail,recommend,favor_add,28,sku_id,2020-06-14,2020-06-14 10:58:16,2020-06-14
24,Sumsung,oppo,0,Sumsung Galaxy S20,mid_215460,Android 11.0,194,v2.1.134,10329,33,sku_id,good_list,good_detail,activity,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:16,2020-06-14
24,Sumsung,oppo,0,Sumsung Galaxy S20,mid_215460,Android 11.0,194,v2.1.134,6863,30,sku_id,login,good_detail,recommend,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:16,2020-06-14
1,iPhone,Appstore,0,iPhone 8,mid_828472,iOS 13.3.1,974,v2.1.134,7571,27,sku_id,good_list,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:13,2020-06-14
15,Xiaomi,wandoujia,0,Xiaomi 10 Pro ,mid_233475,Android 9.0,497,v2.1.132,17289,18,sku_id,good_list,good_detail,recommend,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
15,Xiaomi,wandoujia,0,Xiaomi 10 Pro ,mid_233475,Android 9.0,497,v2.1.132,12801,23,sku_id,login,good_detail,promotion,favor_add,23,sku_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
15,Xiaomi,wandoujia,0,Xiaomi Mix2 ,mid_477957,Android 11.0,578,v2.1.132,5629,28,sku_id,orders_unpaid,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:14,2020-06-14
15,Oneplus,xiaomi,0,Oneplus 7,mid_264820,Android 11.0,381,v2.1.132,13152,10,sku_id,good_list,good_detail,promotion,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:18,2020-06-14
15,Oneplus,xiaomi,0,Oneplus 7,mid_264820,Android 11.0,381,v2.1.132,6014,21,sku_id,register,good_detail,query,favor_add,21,sku_id,2020-06-14,2020-06-14 10:58:17,2020-06-14
15,Oneplus,xiaomi,0,Oneplus 7,mid_264820,Android 11.0,381,v2.1.132,6014,21,sku_id,register,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
24,iPhone,Appstore,1,iPhone 8,mid_776507,iOS 13.3.1,484,v2.1.111,1702,26,sku_id,good_list,good_detail,recommend,favor_add,26,sku_id,2020-06-14,2020-06-14 10:58:12,2020-06-14
24,iPhone,Appstore,1,iPhone 8,mid_776507,iOS 13.3.1,484,v2.1.111,1702,26,sku_id,good_list,good_detail,recommend,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:13,2020-06-14
24,iPhone,Appstore,1,iPhone 8,mid_776507,iOS 13.3.1,484,v2.1.111,3697,10,sku_id,login,good_detail,recommend,favor_add,10,sku_id,2020-06-14,2020-06-14 10:58:15,2020-06-14
24,iPhone,Appstore,1,iPhone 8,mid_776507,iOS 13.3.1,484,v2.1.111,5519,"5,14",sku_ids,cart,trade,,trade_add_address,,,2020-06-14,2020-06-14 10:58:18,2020-06-14
12,Redmi,xiaomi,0,Redmi k30,mid_511868,Android 11.0,93,v2.1.111,8855,6,sku_id,good_list,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:16,2020-06-14
12,Redmi,xiaomi,0,Redmi k30,mid_511868,Android 11.0,93,v2.1.111,15777,13,sku_id,register,good_detail,activity,favor_add,13,sku_id,2020-06-14,2020-06-14 10:58:22,2020-06-14
15,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_853715,Android 10.0,993,v2.1.134,4169,24,sku_id,good_list,good_detail,activity,favor_add,24,sku_id,2020-06-14,2020-06-14 10:58:14,2020-06-14
15,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_853715,Android 10.0,993,v2.1.134,5146,,,good_detail,cart,,cart_remove,2,sku_id,2020-06-14,2020-06-14 10:58:15,2020-06-14
12,Redmi,wandoujia,1,Redmi k30,mid_254841,Android 11.0,592,v2.1.134,6321,23,sku_id,home,good_detail,recommend,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:14,2020-06-14
26,vivo,360,0,vivo iqoo3,mid_575214,Android 9.0,428,v2.1.134,1022,27,sku_id,good_list,good_detail,query,favor_add,27,sku_id,2020-06-14,2020-06-14 10:58:13,2020-06-14
26,vivo,360,0,vivo iqoo3,mid_575214,Android 9.0,428,v2.1.134,1022,27,sku_id,good_list,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:13,2020-06-14
26,vivo,360,0,vivo iqoo3,mid_575214,Android 9.0,428,v2.1.134,15854,,,good_detail,cart,,cart_remove,35,sku_id,2020-06-14,2020-06-14 10:58:24,2020-06-14
6,Xiaomi,wandoujia,1,Xiaomi 10 Pro ,mid_257925,Android 11.0,272,v2.1.134,4596,12,sku_id,good_list,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:15,2020-06-14
6,Xiaomi,wandoujia,1,Xiaomi 10 Pro ,mid_257925,Android 11.0,272,v2.1.134,13230,28,sku_id,login,good_detail,query,favor_add,28,sku_id,2020-06-14,2020-06-14 10:58:18,2020-06-14
6,Xiaomi,wandoujia,1,Xiaomi 10 Pro ,mid_257925,Android 11.0,272,v2.1.134,13230,28,sku_id,login,good_detail,query,cart_add,28,sku_id,2020-06-14,2020-06-14 10:58:21,2020-06-14
6,Xiaomi,wandoujia,1,Xiaomi 10 Pro ,mid_257925,Android 11.0,272,v2.1.134,13230,28,sku_id,login,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:24,2020-06-14
6,Xiaomi,wandoujia,1,Xiaomi 10 Pro ,mid_257925,Android 11.0,272,v2.1.134,10485,"33,18",sku_ids,cart,trade,,trade_add_address,,,2020-06-14,2020-06-14 10:58:22,2020-06-14
6,Xiaomi,xiaomi,1,Xiaomi 9,mid_842303,Android 11.0,418,v2.1.134,6852,27,sku_id,register,good_detail,activity,favor_add,27,sku_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
6,Xiaomi,xiaomi,1,Xiaomi 9,mid_842303,Android 11.0,418,v2.1.134,5988,,,good_detail,cart,,cart_add_num,1,sku_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
26,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_511558,Android 10.0,169,v2.1.134,16155,19,sku_id,orders_unpaid,good_detail,activity,cart_add,19,sku_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
26,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_511558,Android 10.0,169,v2.1.134,16155,19,sku_id,orders_unpaid,good_detail,activity,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:24,2020-06-14
12,iPhone,Appstore,1,iPhone X,mid_515485,iOS 12.4.1,502,v2.1.134,18171,22,sku_id,good_list,good_detail,activity,favor_add,22,sku_id,2020-06-14,2020-06-14 10:58:20,2020-06-14
12,iPhone,Appstore,1,iPhone X,mid_515485,iOS 12.4.1,502,v2.1.134,18171,22,sku_id,good_list,good_detail,activity,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:26,2020-06-14
12,iPhone,Appstore,1,iPhone X,mid_515485,iOS 12.4.1,502,v2.1.134,16923,31,sku_id,login,good_detail,activity,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:24,2020-06-14
12,iPhone,Appstore,1,iPhone X,mid_515485,iOS 12.4.1,502,v2.1.134,5741,,,good_detail,cart,,cart_remove,17,sku_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_694565,iOS 13.3.1,515,v2.1.134,8610,2,sku_ids,cart,trade,,trade_add_address,,,2020-06-14,2020-06-14 10:58:19,2020-06-14
15,Huawei,oppo,0,Huawei Mate 30,mid_907210,Android 8.1,852,v2.1.132,14993,11,sku_id,home,good_detail,recommend,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
1,Honor,xiaomi,0,Honor 20s,mid_721760,Android 9.0,543,v2.1.134,4915,23,sku_id,good_list,good_detail,activity,cart_add,23,sku_id,2020-06-14,2020-06-14 10:58:16,2020-06-14
1,Honor,xiaomi,0,Honor 20s,mid_721760,Android 9.0,543,v2.1.134,5880,24,sku_id,login,good_detail,query,favor_add,24,sku_id,2020-06-14,2020-06-14 10:58:17,2020-06-14
1,Honor,xiaomi,0,Honor 20s,mid_721760,Android 9.0,543,v2.1.134,5880,24,sku_id,login,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
26,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_625994,Android 10.0,403,v2.1.134,19949,16,sku_id,good_list,good_detail,promotion,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:23,2020-06-14
33,iPhone,Appstore,1,iPhone Xs,mid_440417,iOS 13.3.1,322,v2.1.134,8362,31,sku_id,home,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:17,2020-06-14
24,vivo,oppo,1,vivo iqoo3,mid_82292,Android 11.0,446,v2.1.132,3967,31,sku_id,good_list,good_detail,recommend,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:16,2020-06-14
24,vivo,oppo,1,vivo iqoo3,mid_82292,Android 11.0,446,v2.1.132,13741,29,sku_id,login,good_detail,activity,cart_add,29,sku_id,2020-06-14,2020-06-14 10:58:23,2020-06-14
24,vivo,oppo,1,vivo iqoo3,mid_82292,Android 11.0,446,v2.1.132,3796,,,good_detail,cart,,cart_minus_num,25,sku_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_425564,iOS 13.3.1,242,v2.1.134,16461,11,sku_id,good_list,good_detail,query,favor_add,11,sku_id,2020-06-14,2020-06-14 10:58:20,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_425564,iOS 13.3.1,242,v2.1.134,16461,11,sku_id,good_list,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:25,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_425564,iOS 13.3.1,242,v2.1.134,18912,26,sku_id,login,good_detail,activity,favor_add,26,sku_id,2020-06-14,2020-06-14 10:58:23,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_425564,iOS 13.3.1,242,v2.1.134,18912,26,sku_id,login,good_detail,activity,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:29,2020-06-14
1,Xiaomi,web,1,Xiaomi Mix2 ,mid_955794,Android 10.0,843,v2.1.111,17239,19,sku_id,good_list,good_detail,promotion,favor_add,19,sku_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
1,Xiaomi,web,1,Xiaomi Mix2 ,mid_955794,Android 10.0,843,v2.1.111,17239,19,sku_id,good_list,good_detail,promotion,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:25,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_755931,iOS 13.3.1,63,v2.1.134,4251,5,sku_id,register,good_detail,promotion,favor_add,5,sku_id,2020-06-14,2020-06-14 10:58:15,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_755931,iOS 13.3.1,63,v2.1.134,4251,5,sku_id,register,good_detail,promotion,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:16,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_755931,iOS 13.3.1,63,v2.1.134,5862,,,good_detail,cart,,cart_remove,16,sku_id,2020-06-14,2020-06-14 10:58:17,2020-06-14
33,Xiaomi,xiaomi,0,Xiaomi 9,mid_819184,Android 11.0,796,v2.1.134,19421,29,sku_id,good_list,good_detail,activity,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:20,2020-06-14
33,Xiaomi,xiaomi,0,Xiaomi 9,mid_819184,Android 11.0,796,v2.1.134,3926,12,sku_id,login,good_detail,promotion,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:14,2020-06-14
33,Xiaomi,xiaomi,0,Xiaomi 9,mid_819184,Android 11.0,796,v2.1.134,19847,,,good_detail,cart,,cart_minus_num,8,sku_id,2020-06-14,2020-06-14 10:58:23,2020-06-14
1,Xiaomi,xiaomi,0,Xiaomi Mix2 ,mid_466033,Android 11.0,178,v2.1.132,1844,31,sku_id,good_list,good_detail,promotion,cart_add,31,sku_id,2020-06-14,2020-06-14 10:58:12,2020-06-14
1,Xiaomi,xiaomi,0,Xiaomi Mix2 ,mid_466033,Android 11.0,178,v2.1.132,1844,31,sku_id,good_list,good_detail,promotion,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:13,2020-06-14
1,Xiaomi,xiaomi,0,Xiaomi Mix2 ,mid_466033,Android 11.0,178,v2.1.132,4596,31,sku_id,register,good_detail,query,cart_add,31,sku_id,2020-06-14,2020-06-14 10:58:17,2020-06-14
1,vivo,xiaomi,0,vivo iqoo3,mid_366705,Android 11.0,577,v2.1.134,14635,17,sku_id,good_list,good_detail,promotion,cart_add,17,sku_id,2020-06-14,2020-06-14 10:58:16,2020-06-14
1,vivo,xiaomi,0,vivo iqoo3,mid_366705,Android 11.0,577,v2.1.134,14635,17,sku_id,good_list,good_detail,promotion,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:21,2020-06-14
1,vivo,xiaomi,0,vivo iqoo3,mid_366705,Android 11.0,577,v2.1.134,6342,2,sku_id,login,good_detail,recommend,cart_add,2,sku_id,2020-06-14,2020-06-14 10:58:16,2020-06-14
1,vivo,xiaomi,0,vivo iqoo3,mid_366705,Android 11.0,577,v2.1.134,6342,2,sku_id,login,good_detail,recommend,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:18,2020-06-14
24,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_167841,Android 11.0,247,v2.1.111,1408,1,sku_id,register,good_detail,query,favor_add,1,sku_id,2020-06-14,2020-06-14 10:58:15,2020-06-14
24,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_167841,Android 11.0,247,v2.1.111,1408,1,sku_id,register,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:15,2020-06-14
15,iPhone,Appstore,0,iPhone Xs,mid_184672,iOS 13.3.1,885,v2.1.134,13057,2,sku_id,good_list,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:18,2020-06-14
