id,order_id,user_id,sku_id,province_id,activity_id,activity_rule_id,coupon_id,payment_type_code,payment_type_name,date_id,callback_time,source_id,source_type_code,source_type_name,sku_num,split_original_amount,split_activity_amount,split_coupon_amount,split_payment_amount,dt
19513,6904,865,23,17,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,80.00,,,80.00,2020-06-14
19514,6904,865,9,17,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-14
19514,6904,865,9,17,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-14
19514,6904,865,9,17,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-14
19514,6904,865,9,17,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-14
19515,6905,906,10,18,2,3,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
19515,6905,906,10,18,2,3,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
19515,6905,906,10,18,2,3,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
19515,6905,906,10,18,2,3,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
19516,6905,906,27,18,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,95,2402,商品推广,2,258.00,26.00,,232.00,2020-06-14
19516,6905,906,27,18,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,95,2402,商品推广,2,258.00,26.00,,232.00,2020-06-14
19516,6905,906,27,18,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,95,2402,商品推广,2,258.00,26.00,,232.00,2020-06-14
19516,6905,906,27,18,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,95,2402,商品推广,2,258.00,26.00,,232.00,2020-06-14
19517,6905,906,35,18,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,5499.00,,,5499.00,2020-06-14
19517,6905,906,35,18,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,5499.00,,,5499.00,2020-06-14
19518,6905,906,33,18,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,91,2402,商品推广,3,1464.00,,,1464.00,2020-06-14
19518,6905,906,33,18,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,91,2402,商品推广,3,1464.00,,,1464.00,2020-06-14
19519,6905,906,31,18,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,69.00,6.90,,62.10,2020-06-14
19519,6905,906,31,18,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,69.00,6.90,,62.10,2020-06-14
19519,6905,906,31,18,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,69.00,6.90,,62.10,2020-06-14
19519,6905,906,31,18,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,69.00,6.90,,62.10,2020-06-14
19520,6906,954,9,3,2,3,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
19520,6906,954,9,3,2,3,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
19520,6906,954,9,3,2,3,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
19520,6906,954,9,3,2,3,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
19521,6907,36,15,10,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,12,2402,商品推广,2,8976.00,,,8976.00,2020-06-14
19521,6907,36,15,10,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,12,2402,商品推广,2,8976.00,,,8976.00,2020-06-14
19522,6908,97,17,6,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,2,13398.00,,,13398.00,2020-06-14
19522,6908,97,17,6,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,2,13398.00,,,13398.00,2020-06-14
19523,6908,97,3,6,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,2,2404,促销活动,5,29995.00,,,29995.00,2020-06-14
19523,6908,97,3,6,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,2,2404,促销活动,5,29995.00,,,29995.00,2020-06-14
19524,6908,97,35,6,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,16497.00,,,16497.00,2020-06-14
19524,6908,97,35,6,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,16497.00,,,16497.00,2020-06-14
19525,6908,97,19,6,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,11999.00,,,11999.00,2020-06-14
19525,6908,97,19,6,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,11999.00,,,11999.00,2020-06-14
19526,6908,97,22,6,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,117.00,,,117.00,2020-06-14
19526,6908,97,22,6,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,117.00,,,117.00,2020-06-14
19527,6908,97,9,6,2,3,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
19527,6908,97,9,6,2,3,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
19527,6908,97,9,6,2,3,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
19527,6908,97,9,6,2,3,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
19531,6910,196,1,16,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,5999.00,,,5999.00,2020-06-14
19531,6910,196,1,16,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,5999.00,,,5999.00,2020-06-14
19532,6910,196,6,16,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,1299.00,,,1299.00,2020-06-14
19532,6910,196,6,16,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,1299.00,,,1299.00,2020-06-14
19533,6910,196,8,16,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,500.00,,24091.00,2020-06-14
19533,6910,196,8,16,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,500.00,,24091.00,2020-06-14
19533,6910,196,8,16,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,500.00,,24091.00,2020-06-14
19533,6910,196,8,16,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,500.00,,24091.00,2020-06-14
19534,6911,210,30,2,3,6,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,207.00,41.00,,166.00,2020-06-14
19534,6911,210,30,2,3,6,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,207.00,41.00,,166.00,2020-06-14
19534,6911,210,30,2,3,6,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,207.00,41.00,,166.00,2020-06-14
19534,6911,210,30,2,3,6,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,207.00,41.00,,166.00,2020-06-14
19535,6911,210,7,2,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,2598.00,,,2598.00,2020-06-14
19535,6911,210,7,2,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,2598.00,,,2598.00,2020-06-14
19536,6911,210,32,2,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,300.00,,,300.00,2020-06-14
19536,6911,210,32,2,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,300.00,,,300.00,2020-06-14
19537,6911,210,26,2,3,6,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,3,387.00,77.00,,310.00,2020-06-14
19537,6911,210,26,2,3,6,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,3,387.00,77.00,,310.00,2020-06-14
19537,6911,210,26,2,3,6,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,3,387.00,77.00,,310.00,2020-06-14
19537,6911,210,26,2,3,6,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,3,387.00,77.00,,310.00,2020-06-14
19538,6911,210,12,2,1,2,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,2,18394.00,1200.00,,17194.00,2020-06-14
19538,6911,210,12,2,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,2,18394.00,1200.00,,17194.00,2020-06-14
19538,6911,210,12,2,1,2,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,2,18394.00,1200.00,,17194.00,2020-06-14
19538,6911,210,12,2,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,2,18394.00,1200.00,,17194.00,2020-06-14
19538,6911,210,12,2,1,2,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,2,18394.00,1200.00,,17194.00,2020-06-14
19538,6911,210,12,2,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,2,18394.00,1200.00,,17194.00,2020-06-14
19538,6911,210,12,2,1,2,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,2,18394.00,1200.00,,17194.00,2020-06-14
19538,6911,210,12,2,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,2,18394.00,1200.00,,17194.00,2020-06-14
19539,6912,299,28,16,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,2,258.00,26.00,,232.00,2020-06-14
19539,6912,299,28,16,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,2,258.00,26.00,,232.00,2020-06-14
19539,6912,299,28,16,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,2,258.00,26.00,,232.00,2020-06-14
19539,6912,299,28,16,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,2,258.00,26.00,,232.00,2020-06-14
19540,6912,299,5,16,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,1998.00,,,1998.00,2020-06-14
19540,6912,299,5,16,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,1998.00,,,1998.00,2020-06-14
19541,6912,299,27,16,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,26.00,,232.00,2020-06-14
19541,6912,299,27,16,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,26.00,,232.00,2020-06-14
19541,6912,299,27,16,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,26.00,,232.00,2020-06-14
19541,6912,299,27,16,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,26.00,,232.00,2020-06-14
19542,6912,299,35,16,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,5499.00,,,5499.00,2020-06-14
19542,6912,299,35,16,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,5499.00,,,5499.00,2020-06-14
19543,6913,342,27,28,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,129.00,,,129.00,2020-06-14
19543,6913,342,27,28,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,129.00,,,129.00,2020-06-14
19544,6913,342,10,28,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-14
19544,6913,342,10,28,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-14
19544,6913,342,10,28,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-14
19544,6913,342,10,28,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-14
19545,6913,342,19,28,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,85,2402,商品推广,2,23998.00,,,23998.00,2020-06-14
19545,6913,342,19,28,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,85,2402,商品推广,2,23998.00,,,23998.00,2020-06-14
19556,6916,485,5,21,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,2997.00,,,2997.00,2020-06-14
19556,6916,485,5,21,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,2997.00,,,2997.00,2020-06-14
19557,6916,485,19,21,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,4,47996.00,,,47996.00,2020-06-14
19557,6916,485,19,21,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,4,47996.00,,,47996.00,2020-06-14
19558,6916,485,13,21,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,4188.00,,,4188.00,2020-06-14
19558,6916,485,13,21,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,4188.00,,,4188.00,2020-06-14
19559,6916,485,34,21,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,3927.00,,,3927.00,2020-06-14
19559,6916,485,34,21,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,3927.00,,,3927.00,2020-06-14
19560,6916,485,27,21,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,,,258.00,2020-06-14
19560,6916,485,27,21,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,,,258.00,2020-06-14
19561,6916,485,7,21,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,2598.00,,,2598.00,2020-06-14
19561,6916,485,7,21,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,2598.00,,,2598.00,2020-06-14
19562,6917,502,1,27,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,95,2402,商品推广,2,11998.00,,,11998.00,2020-06-14
19562,6917,502,1,27,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,95,2402,商品推广,2,11998.00,,,11998.00,2020-06-14
19563,6917,502,9,27,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-14
19563,6917,502,9,27,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-14
19563,6917,502,9,27,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-14
19563,6917,502,9,27,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-14
19564,6917,502,35,27,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,95,2402,商品推广,3,16497.00,,,16497.00,2020-06-14
19564,6917,502,35,27,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,95,2402,商品推广,3,16497.00,,,16497.00,2020-06-14
19565,6918,555,14,2,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,92,2402,商品推广,2,8376.00,,,8376.00,2020-06-14
19565,6918,555,14,2,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,92,2402,商品推广,2,8376.00,,,8376.00,2020-06-14
19566,6918,555,15,2,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,4488.00,,,4488.00,2020-06-14
19566,6918,555,15,2,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,4488.00,,,4488.00,2020-06-14
19567,6918,555,9,2,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,333.33,,16060.67,2020-06-14
19567,6918,555,9,2,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,333.33,,16060.67,2020-06-14
19567,6918,555,9,2,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,333.33,,16060.67,2020-06-14
19567,6918,555,9,2,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,333.33,,16060.67,2020-06-14
19568,6918,555,30,2,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,69.00,,,69.00,2020-06-14
19568,6918,555,30,2,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,69.00,,,69.00,2020-06-14
19569,6918,555,25,2,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,53,2402,商品推广,2,46.00,,,46.00,2020-06-14
19569,6918,555,25,2,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,53,2402,商品推广,2,46.00,,,46.00,2020-06-14
19570,6918,555,16,2,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,1,2404,促销活动,2,8976.00,,,8976.00,2020-06-14
19570,6918,555,16,2,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,1,2404,促销活动,2,8976.00,,,8976.00,2020-06-14
19571,6918,555,8,2,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,166.67,,8030.33,2020-06-14
19571,6918,555,8,2,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,166.67,,8030.33,2020-06-14
19571,6918,555,8,2,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,166.67,,8030.33,2020-06-14
19571,6918,555,8,2,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,8197.00,166.67,,8030.33,2020-06-14
19577,6920,701,16,27,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,13464.00,,,13464.00,2020-06-14
19577,6920,701,16,27,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,13464.00,,,13464.00,2020-06-14
19578,6921,830,11,12,1,2,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,480.00,,15914.00,2020-06-14
19578,6921,830,11,12,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,480.00,,15914.00,2020-06-14
19578,6921,830,11,12,1,2,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,480.00,,15914.00,2020-06-14
19578,6921,830,11,12,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,480.00,,15914.00,2020-06-14
19578,6921,830,11,12,1,2,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,480.00,,15914.00,2020-06-14
19578,6921,830,11,12,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,480.00,,15914.00,2020-06-14
19578,6921,830,11,12,1,2,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,480.00,,15914.00,2020-06-14
19578,6921,830,11,12,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,16394.00,480.00,,15914.00,2020-06-14
19579,6921,830,16,12,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,4,17952.00,,,17952.00,2020-06-14
19579,6921,830,16,12,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,4,17952.00,,,17952.00,2020-06-14
19580,6921,830,20,12,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,5798.00,,,5798.00,2020-06-14
19580,6921,830,20,12,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,5798.00,,,5798.00,2020-06-14
19581,6921,830,35,12,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,5499.00,,,5499.00,2020-06-14
19581,6921,830,35,12,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,5499.00,,,5499.00,2020-06-14
19582,6921,830,30,12,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,69.00,,,69.00,2020-06-14
19582,6921,830,30,12,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,69.00,,,69.00,2020-06-14
19583,6921,830,10,12,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,720.00,,23871.00,2020-06-14
19583,6921,830,10,12,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,720.00,,23871.00,2020-06-14
19583,6921,830,10,12,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,720.00,,23871.00,2020-06-14
19583,6921,830,10,12,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,24591.00,720.00,,23871.00,2020-06-14
19584,6922,860,7,2,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,2598.00,,,2598.00,2020-06-14
19584,6922,860,7,2,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,2598.00,,,2598.00,2020-06-14
19585,6922,860,24,2,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,11.00,,,11.00,2020-06-14
19585,6922,860,24,2,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,11.00,,,11.00,2020-06-14
19586,6922,860,11,2,1,2,,1102,微信,2020-06-14,2020-06-14 17:23:39,14,2402,商品推广,3,24591.00,1200.00,,23391.00,2020-06-14
19586,6922,860,11,2,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,14,2402,商品推广,3,24591.00,1200.00,,23391.00,2020-06-14
19586,6922,860,11,2,1,2,,1102,微信,2020-06-14,2020-06-14 17:23:39,14,2402,商品推广,3,24591.00,1200.00,,23391.00,2020-06-14
19586,6922,860,11,2,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,14,2402,商品推广,3,24591.00,1200.00,,23391.00,2020-06-14
19586,6922,860,11,2,1,2,,1102,微信,2020-06-14,2020-06-14 17:23:39,14,2402,商品推广,3,24591.00,1200.00,,23391.00,2020-06-14
19586,6922,860,11,2,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,14,2402,商品推广,3,24591.00,1200.00,,23391.00,2020-06-14
19586,6922,860,11,2,1,2,,1102,微信,2020-06-14,2020-06-14 17:23:39,14,2402,商品推广,3,24591.00,1200.00,,23391.00,2020-06-14
19586,6922,860,11,2,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,14,2402,商品推广,3,24591.00,1200.00,,23391.00,2020-06-14
19587,6922,860,20,2,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,2,5798.00,,,5798.00,2020-06-14
19587,6922,860,20,2,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,2,5798.00,,,5798.00,2020-06-14
19588,6922,860,16,2,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,2,2404,促销活动,2,8976.00,,,8976.00,2020-06-14
19588,6922,860,16,2,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,2,2404,促销活动,2,8976.00,,,8976.00,2020-06-14
19589,6922,860,29,2,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,138.00,14.00,,124.00,2020-06-14
19589,6922,860,29,2,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,138.00,14.00,,124.00,2020-06-14
19589,6922,860,29,2,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,138.00,14.00,,124.00,2020-06-14
19589,6922,860,29,2,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,138.00,14.00,,124.00,2020-06-14
19590,6922,860,28,2,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,41,2402,商品推广,1,129.00,13.00,,116.00,2020-06-14
19590,6922,860,28,2,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,41,2402,商品推广,1,129.00,13.00,,116.00,2020-06-14
19590,6922,860,28,2,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,41,2402,商品推广,1,129.00,13.00,,116.00,2020-06-14
19590,6922,860,28,2,3,5,,1102,微信,2020-06-14,2020-06-14 17:23:39,41,2402,商品推广,1,129.00,13.00,,116.00,2020-06-14
19591,6923,1023,21,28,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,1,2404,促销活动,1,3299.00,,,3299.00,2020-06-14
19591,6923,1023,21,28,,,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,1,2404,促销活动,1,3299.00,,,3299.00,2020-06-14
19592,6923,1023,8,28,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,86,2402,商品推广,3,24591.00,500.00,,24091.00,2020-06-14
19592,6923,1023,8,28,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,86,2402,商品推广,3,24591.00,500.00,,24091.00,2020-06-14
19592,6923,1023,8,28,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,86,2402,商品推广,3,24591.00,500.00,,24091.00,2020-06-14
19592,6923,1023,8,28,2,4,,1101,支付宝,2020-06-14,2020-06-14 17:23:39,86,2402,商品推广,3,24591.00,500.00,,24091.00,2020-06-14
19599,6926,25,4,16,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,1998.00,,,1998.00,2020-06-14
19599,6926,25,4,16,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,1998.00,,,1998.00,2020-06-14
19600,6926,25,14,16,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,4,16752.00,,,16752.00,2020-06-14
19600,6926,25,14,16,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,4,16752.00,,,16752.00,2020-06-14
19601,6926,25,29,16,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,1,69.00,,6.62,62.38,2020-06-14
19601,6926,25,29,16,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,1,69.00,,6.62,62.38,2020-06-14
19601,6926,25,29,16,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2403,智能推荐,1,69.00,,6.62,62.38,2020-06-14
