province_id,brand,channel,is_new,model,mid_id,operate_system,user_id,version_code,page_item,page_item_type,last_page_id,page_id,source_type,date_id,view_time,session_id,during_time,dt
26,vivo,huawei,1,vivo iqoo3,mid_620745,Android 10.0,199,v2.1.134,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:31,mid_620745-1592103504000,8629,2020-06-14
26,vivo,huawei,1,vivo iqoo3,mid_620745,Android 10.0,199,v2.1.134,"19,31",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:32,mid_620745-1592103504000,18476,2020-06-14
26,vivo,huawei,1,vivo iqoo3,mid_620745,Android 10.0,199,v2.1.134,"1,18",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:33,mid_620745-1592103504000,3123,2020-06-14
33,iPhone,Appstore,1,iPhone Xs Max,mid_623769,iOS 13.2.3,272,v2.1.132,,,,home,,2020-06-14,2020-06-14 10:58:01,mid_623769-1592103481000,11833,2020-06-14
33,iPhone,Appstore,1,iPhone Xs Max,mid_623769,iOS 13.2.3,272,v2.1.132,,,home,search,,2020-06-14,2020-06-14 10:58:02,mid_623769-1592103481000,14960,2020-06-14
33,iPhone,Appstore,1,iPhone Xs Max,mid_623769,iOS 13.2.3,272,v2.1.132,iphone11,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:03,mid_623769-1592103481000,1874,2020-06-14
33,iPhone,Appstore,1,iPhone Xs Max,mid_623769,iOS 13.2.3,272,v2.1.132,25,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:04,mid_623769-1592103481000,11899,2020-06-14
33,iPhone,Appstore,1,iPhone Xs Max,mid_623769,iOS 13.2.3,272,v2.1.132,,,good_detail,login,,2020-06-14,2020-06-14 10:58:05,mid_623769-1592103481000,1341,2020-06-14
33,iPhone,Appstore,1,iPhone Xs Max,mid_623769,iOS 13.2.3,272,v2.1.132,14,sku_id,login,good_detail,promotion,2020-06-14,2020-06-14 10:58:06,mid_623769-1592103481000,13482,2020-06-14
33,iPhone,Appstore,1,iPhone Xs Max,mid_623769,iOS 13.2.3,272,v2.1.132,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:07,mid_623769-1592103481000,17870,2020-06-14
33,iPhone,Appstore,1,iPhone Xs Max,mid_623769,iOS 13.2.3,272,v2.1.132,"19,11",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:08,mid_623769-1592103481000,12830,2020-06-14
33,iPhone,Appstore,1,iPhone Xs Max,mid_623769,iOS 13.2.3,272,v2.1.132,28,sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:09,mid_623769-1592103481000,16637,2020-06-14
26,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_625994,Android 10.0,403,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:11,mid_625994-1592103491000,1967,2020-06-14
26,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_625994,Android 10.0,403,v2.1.134,,,home,search,,2020-06-14,2020-06-14 10:58:12,mid_625994-1592103491000,2907,2020-06-14
26,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_625994,Android 10.0,403,v2.1.134,图书,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:13,mid_625994-1592103491000,8239,2020-06-14
26,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_625994,Android 10.0,403,v2.1.134,16,sku_id,good_list,good_detail,promotion,2020-06-14,2020-06-14 10:58:14,mid_625994-1592103491000,19949,2020-06-14
26,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_625994,Android 10.0,403,v2.1.134,,,good_detail,login,,2020-06-14,2020-06-14 10:58:15,mid_625994-1592103491000,3446,2020-06-14
26,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_625994,Android 10.0,403,v2.1.134,21,sku_id,login,good_detail,promotion,2020-06-14,2020-06-14 10:58:16,mid_625994-1592103491000,4024,2020-06-14
26,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_625994,Android 10.0,403,v2.1.134,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:17,mid_625994-1592103491000,4262,2020-06-14
26,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_625994,Android 10.0,403,v2.1.134,"33,6,15",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:18,mid_625994-1592103491000,17244,2020-06-14
26,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_625994,Android 10.0,403,v2.1.134,6,sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:19,mid_625994-1592103491000,4322,2020-06-14
6,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_627113,Android 11.0,372,v2.1.111,,,,home,,2020-06-14,2020-06-14 10:58:13,mid_627113-1592103493000,4012,2020-06-14
6,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_627113,Android 11.0,372,v2.1.111,,,home,mine,,2020-06-14,2020-06-14 10:58:14,mid_627113-1592103493000,17134,2020-06-14
6,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_627113,Android 11.0,372,v2.1.111,,,mine,orders_unpaid,,2020-06-14,2020-06-14 10:58:15,mid_627113-1592103493000,15782,2020-06-14
6,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_627113,Android 11.0,372,v2.1.111,21,sku_id,orders_unpaid,good_detail,query,2020-06-14,2020-06-14 10:58:16,mid_627113-1592103493000,8989,2020-06-14
6,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_627113,Android 11.0,372,v2.1.111,26,sku_id,good_detail,good_spec,promotion,2020-06-14,2020-06-14 10:58:17,mid_627113-1592103493000,18168,2020-06-14
6,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_627113,Android 11.0,372,v2.1.111,12,sku_id,good_spec,comment,promotion,2020-06-14,2020-06-14 10:58:18,mid_627113-1592103493000,17702,2020-06-14
6,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_627113,Android 11.0,372,v2.1.111,"33,26,13",sku_ids,comment,trade,,2020-06-14,2020-06-14 10:58:19,mid_627113-1592103493000,18143,2020-06-14
6,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_627113,Android 11.0,372,v2.1.111,"8,15,31",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:20,mid_627113-1592103493000,1395,2020-06-14
26,iPhone,Appstore,1,iPhone Xs Max,mid_628379,iOS 13.2.3,173,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:07,mid_628379-1592103487000,9672,2020-06-14
12,Xiaomi,xiaomi,1,Xiaomi 10 Pro ,mid_63197,Android 9.0,111,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:26,mid_63197-1592103506000,19273,2020-06-14
12,Oneplus,wandoujia,1,Oneplus 7,mid_632934,Android 11.0,33,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:18,mid_632934-1592103498000,10425,2020-06-14
12,Oneplus,wandoujia,1,Oneplus 7,mid_632934,Android 11.0,33,v2.1.134,,,home,mine,,2020-06-14,2020-06-14 10:58:19,mid_632934-1592103498000,5133,2020-06-14
12,Oneplus,wandoujia,1,Oneplus 7,mid_632934,Android 11.0,33,v2.1.134,,,mine,orders_unpaid,,2020-06-14,2020-06-14 10:58:20,mid_632934-1592103498000,10219,2020-06-14
12,Oneplus,wandoujia,1,Oneplus 7,mid_632934,Android 11.0,33,v2.1.134,12,sku_id,orders_unpaid,good_detail,query,2020-06-14,2020-06-14 10:58:21,mid_632934-1592103498000,4857,2020-06-14
12,Oneplus,wandoujia,1,Oneplus 7,mid_632934,Android 11.0,33,v2.1.134,1,sku_id,good_detail,good_spec,activity,2020-06-14,2020-06-14 10:58:22,mid_632934-1592103498000,8963,2020-06-14
12,Oneplus,wandoujia,1,Oneplus 7,mid_632934,Android 11.0,33,v2.1.134,3,sku_id,good_spec,comment,activity,2020-06-14,2020-06-14 10:58:23,mid_632934-1592103498000,19699,2020-06-14
12,Oneplus,wandoujia,1,Oneplus 7,mid_632934,Android 11.0,33,v2.1.134,,,comment,home,,2020-06-14,2020-06-14 10:58:24,mid_632934-1592103498000,7805,2020-06-14
33,Redmi,oppo,0,Redmi k30,mid_634679,Android 11.0,294,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:12,mid_634679-1592103492000,14656,2020-06-14
33,Redmi,oppo,0,Redmi k30,mid_634679,Android 11.0,294,v2.1.134,,,home,mine,,2020-06-14,2020-06-14 10:58:13,mid_634679-1592103492000,19634,2020-06-14
33,Redmi,oppo,0,Redmi k30,mid_634679,Android 11.0,294,v2.1.134,,,mine,orders_unpaid,,2020-06-14,2020-06-14 10:58:14,mid_634679-1592103492000,14457,2020-06-14
33,Redmi,oppo,0,Redmi k30,mid_634679,Android 11.0,294,v2.1.134,21,sku_ids,orders_unpaid,trade,,2020-06-14,2020-06-14 10:58:15,mid_634679-1592103492000,15937,2020-06-14
33,Redmi,oppo,0,Redmi k30,mid_634679,Android 11.0,294,v2.1.134,"33,29,15",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:16,mid_634679-1592103492000,12154,2020-06-14
6,Huawei,web,1,Huawei Mate 30,mid_635512,Android 11.0,66,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:15,mid_635512-1592103495000,6064,2020-06-14
6,Huawei,web,1,Huawei Mate 30,mid_635512,Android 11.0,66,v2.1.134,,,home,search,,2020-06-14,2020-06-14 10:58:16,mid_635512-1592103495000,4219,2020-06-14
6,Huawei,web,1,Huawei Mate 30,mid_635512,Android 11.0,66,v2.1.134,小米,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:17,mid_635512-1592103495000,1174,2020-06-14
6,Huawei,web,1,Huawei Mate 30,mid_635512,Android 11.0,66,v2.1.134,30,sku_id,good_list,good_detail,recommend,2020-06-14,2020-06-14 10:58:18,mid_635512-1592103495000,3438,2020-06-14
6,Huawei,web,1,Huawei Mate 30,mid_635512,Android 11.0,66,v2.1.134,,,good_detail,login,,2020-06-14,2020-06-14 10:58:19,mid_635512-1592103495000,13209,2020-06-14
6,Huawei,web,1,Huawei Mate 30,mid_635512,Android 11.0,66,v2.1.134,,,login,register,,2020-06-14,2020-06-14 10:58:20,mid_635512-1592103495000,2791,2020-06-14
6,Huawei,web,1,Huawei Mate 30,mid_635512,Android 11.0,66,v2.1.134,20,sku_id,register,good_detail,promotion,2020-06-14,2020-06-14 10:58:21,mid_635512-1592103495000,5401,2020-06-14
6,Huawei,web,1,Huawei Mate 30,mid_635512,Android 11.0,66,v2.1.134,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:22,mid_635512-1592103495000,4693,2020-06-14
6,Huawei,web,1,Huawei Mate 30,mid_635512,Android 11.0,66,v2.1.134,"3,23,13",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:23,mid_635512-1592103495000,15335,2020-06-14
6,Huawei,web,1,Huawei Mate 30,mid_635512,Android 11.0,66,v2.1.134,"34,19",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:24,mid_635512-1592103495000,13972,2020-06-14
1,iPhone,Appstore,1,iPhone Xs Max,mid_63995,iOS 13.2.9,237,v2.1.132,,,,home,,2020-06-14,2020-06-14 10:58:17,mid_63995-1592103497000,8561,2020-06-14
1,iPhone,Appstore,1,iPhone Xs Max,mid_63995,iOS 13.2.9,237,v2.1.132,17,sku_id,home,good_detail,promotion,2020-06-14,2020-06-14 10:58:18,mid_63995-1592103497000,10841,2020-06-14
1,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_642376,Android 10.0,658,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:17,mid_642376-1592103497000,5655,2020-06-14
1,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_642376,Android 10.0,658,v2.1.134,iphone11,keyword,home,good_list,,2020-06-14,2020-06-14 10:58:18,mid_642376-1592103497000,7120,2020-06-14
1,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_642376,Android 10.0,658,v2.1.134,30,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:19,mid_642376-1592103497000,11416,2020-06-14
1,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_642376,Android 10.0,658,v2.1.134,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:20,mid_642376-1592103497000,8623,2020-06-14
1,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_642376,Android 10.0,658,v2.1.134,"22,12,14",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:21,mid_642376-1592103497000,18662,2020-06-14
1,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_642376,Android 10.0,658,v2.1.134,"33,31",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:22,mid_642376-1592103497000,2111,2020-06-14
24,Xiaomi,oppo,1,Xiaomi 10 Pro ,mid_643319,Android 11.0,559,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:04,mid_643319-1592103484000,16350,2020-06-14
24,Xiaomi,oppo,1,Xiaomi 10 Pro ,mid_643319,Android 11.0,559,v2.1.134,,,home,mine,,2020-06-14,2020-06-14 10:58:05,mid_643319-1592103484000,19220,2020-06-14
24,Xiaomi,oppo,1,Xiaomi 10 Pro ,mid_643319,Android 11.0,559,v2.1.134,,,mine,orders_unpaid,,2020-06-14,2020-06-14 10:58:06,mid_643319-1592103484000,12435,2020-06-14
24,Xiaomi,oppo,1,Xiaomi 10 Pro ,mid_643319,Android 11.0,559,v2.1.134,18,sku_id,orders_unpaid,good_detail,query,2020-06-14,2020-06-14 10:58:07,mid_643319-1592103484000,15518,2020-06-14
24,Xiaomi,oppo,1,Xiaomi 10 Pro ,mid_643319,Android 11.0,559,v2.1.134,10,sku_id,good_detail,good_spec,recommend,2020-06-14,2020-06-14 10:58:08,mid_643319-1592103484000,17824,2020-06-14
24,Xiaomi,oppo,1,Xiaomi 10 Pro ,mid_643319,Android 11.0,559,v2.1.134,24,sku_id,good_spec,comment,activity,2020-06-14,2020-06-14 10:58:09,mid_643319-1592103484000,11489,2020-06-14
24,Xiaomi,oppo,1,Xiaomi 10 Pro ,mid_643319,Android 11.0,559,v2.1.134,"26,28,15",sku_ids,comment,trade,,2020-06-14,2020-06-14 10:58:10,mid_643319-1592103484000,4161,2020-06-14
24,Xiaomi,oppo,1,Xiaomi 10 Pro ,mid_643319,Android 11.0,559,v2.1.134,"3,21,5",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:11,mid_643319-1592103484000,19768,2020-06-14
15,iPhone,Appstore,1,iPhone 8,mid_643897,iOS 13.3.1,703,v2.1.111,,,,home,,2020-06-14,2020-06-14 10:58:13,mid_643897-1592103493000,5852,2020-06-14
15,iPhone,Appstore,1,iPhone 8,mid_643897,iOS 13.3.1,703,v2.1.111,,,home,mine,,2020-06-14,2020-06-14 10:58:14,mid_643897-1592103493000,13482,2020-06-14
15,iPhone,Appstore,1,iPhone 8,mid_643897,iOS 13.3.1,703,v2.1.111,,,mine,orders_unpaid,,2020-06-14,2020-06-14 10:58:15,mid_643897-1592103493000,9289,2020-06-14
15,iPhone,Appstore,1,iPhone 8,mid_643897,iOS 13.3.1,703,v2.1.111,27,sku_id,orders_unpaid,good_detail,promotion,2020-06-14,2020-06-14 10:58:16,mid_643897-1592103493000,11971,2020-06-14
15,iPhone,Appstore,1,iPhone 8,mid_643897,iOS 13.3.1,703,v2.1.111,18,sku_id,good_detail,good_spec,query,2020-06-14,2020-06-14 10:58:17,mid_643897-1592103493000,11479,2020-06-14
15,iPhone,Appstore,1,iPhone 8,mid_643897,iOS 13.3.1,703,v2.1.111,20,sku_id,good_spec,comment,recommend,2020-06-14,2020-06-14 10:58:18,mid_643897-1592103493000,11631,2020-06-14
15,iPhone,Appstore,1,iPhone 8,mid_643897,iOS 13.3.1,703,v2.1.111,,,comment,home,,2020-06-14,2020-06-14 10:58:19,mid_643897-1592103493000,3449,2020-06-14
26,Xiaomi,xiaomi,1,Xiaomi 9,mid_644984,Android 11.0,420,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:18,mid_644984-1592103498000,13443,2020-06-14
26,Xiaomi,xiaomi,1,Xiaomi 9,mid_644984,Android 11.0,420,v2.1.134,,,home,search,,2020-06-14,2020-06-14 10:58:19,mid_644984-1592103498000,15155,2020-06-14
26,Xiaomi,xiaomi,1,Xiaomi 9,mid_644984,Android 11.0,420,v2.1.134,口红,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:20,mid_644984-1592103498000,1041,2020-06-14
26,Xiaomi,xiaomi,1,Xiaomi 9,mid_644984,Android 11.0,420,v2.1.134,25,sku_id,good_list,good_detail,activity,2020-06-14,2020-06-14 10:58:21,mid_644984-1592103498000,19053,2020-06-14
26,Xiaomi,xiaomi,1,Xiaomi 9,mid_644984,Android 11.0,420,v2.1.134,,,good_detail,login,,2020-06-14,2020-06-14 10:58:22,mid_644984-1592103498000,4598,2020-06-14
26,Xiaomi,xiaomi,1,Xiaomi 9,mid_644984,Android 11.0,420,v2.1.134,33,sku_id,login,good_detail,activity,2020-06-14,2020-06-14 10:58:23,mid_644984-1592103498000,2926,2020-06-14
26,Xiaomi,xiaomi,1,Xiaomi 9,mid_644984,Android 11.0,420,v2.1.134,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:24,mid_644984-1592103498000,14828,2020-06-14
26,Xiaomi,xiaomi,1,Xiaomi 9,mid_644984,Android 11.0,420,v2.1.134,"1,8",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:25,mid_644984-1592103498000,6998,2020-06-14
26,Xiaomi,xiaomi,1,Xiaomi 9,mid_644984,Android 11.0,420,v2.1.134,14,sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:26,mid_644984-1592103498000,9430,2020-06-14
6,Xiaomi,wandoujia,1,Xiaomi Mix2 ,mid_645338,Android 10.0,800,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:57:56,mid_645338-1592103476000,13903,2020-06-14
6,Xiaomi,wandoujia,1,Xiaomi Mix2 ,mid_645338,Android 10.0,800,v2.1.134,,,home,mine,,2020-06-14,2020-06-14 10:57:57,mid_645338-1592103476000,2925,2020-06-14
6,Xiaomi,wandoujia,1,Xiaomi Mix2 ,mid_645338,Android 10.0,800,v2.1.134,,,mine,orders_unpaid,,2020-06-14,2020-06-14 10:57:58,mid_645338-1592103476000,5845,2020-06-14
6,Xiaomi,wandoujia,1,Xiaomi Mix2 ,mid_645338,Android 10.0,800,v2.1.134,29,sku_id,orders_unpaid,good_detail,activity,2020-06-14,2020-06-14 10:57:59,mid_645338-1592103476000,10949,2020-06-14
6,Xiaomi,wandoujia,1,Xiaomi Mix2 ,mid_645338,Android 10.0,800,v2.1.134,26,sku_id,good_detail,good_spec,query,2020-06-14,2020-06-14 10:58:00,mid_645338-1592103476000,1232,2020-06-14
6,Xiaomi,wandoujia,1,Xiaomi Mix2 ,mid_645338,Android 10.0,800,v2.1.134,11,sku_id,good_spec,comment,activity,2020-06-14,2020-06-14 10:58:01,mid_645338-1592103476000,14202,2020-06-14
6,Xiaomi,wandoujia,1,Xiaomi Mix2 ,mid_645338,Android 10.0,800,v2.1.134,,,comment,home,,2020-06-14,2020-06-14 10:58:02,mid_645338-1592103476000,10310,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_646743,iOS 13.2.9,284,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:57:54,mid_646743-1592103474000,9411,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_646743,iOS 13.2.9,284,v2.1.134,电视,keyword,home,good_list,,2020-06-14,2020-06-14 10:57:55,mid_646743-1592103474000,13761,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_646743,iOS 13.2.9,284,v2.1.134,21,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:57:56,mid_646743-1592103474000,11053,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_646743,iOS 13.2.9,284,v2.1.134,,,good_detail,cart,,2020-06-14,2020-06-14 10:57:57,mid_646743-1592103474000,9298,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_646743,iOS 13.2.9,284,v2.1.134,"33,10",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:57:58,mid_646743-1592103474000,13274,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_646743,iOS 13.2.9,284,v2.1.134,"35,24,27",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:57:59,mid_646743-1592103474000,6375,2020-06-14
12,Huawei,oppo,1,Huawei P30,mid_6481,Android 11.0,991,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:00,mid_6481-1592103480000,5458,2020-06-14
12,Huawei,oppo,1,Huawei P30,mid_6481,Android 11.0,991,v2.1.134,,,home,mine,,2020-06-14,2020-06-14 10:58:01,mid_6481-1592103480000,3301,2020-06-14
12,Huawei,oppo,1,Huawei P30,mid_6481,Android 11.0,991,v2.1.134,,,mine,orders_unpaid,,2020-06-14,2020-06-14 10:58:02,mid_6481-1592103480000,1296,2020-06-14
12,Huawei,oppo,1,Huawei P30,mid_6481,Android 11.0,991,v2.1.134,"4,31",sku_ids,orders_unpaid,trade,,2020-06-14,2020-06-14 10:58:03,mid_6481-1592103480000,14326,2020-06-14
12,Huawei,oppo,1,Huawei P30,mid_6481,Android 11.0,991,v2.1.134,29,sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:04,mid_6481-1592103480000,4582,2020-06-14
26,iPhone,Appstore,1,iPhone Xs,mid_648588,iOS 13.3.1,673,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:57:58,mid_648588-1592103478000,2251,2020-06-14
26,iPhone,Appstore,1,iPhone Xs,mid_648588,iOS 13.3.1,673,v2.1.134,4,sku_id,home,good_detail,query,2020-06-14,2020-06-14 10:57:59,mid_648588-1592103478000,1210,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_6527,iOS 13.3.1,859,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:57:55,mid_6527-1592103475000,6521,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_6527,iOS 13.3.1,859,v2.1.134,,,home,search,,2020-06-14,2020-06-14 10:57:56,mid_6527-1592103475000,19451,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_6527,iOS 13.3.1,859,v2.1.134,ps5,keyword,search,good_list,,2020-06-14,2020-06-14 10:57:57,mid_6527-1592103475000,10154,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_6527,iOS 13.3.1,859,v2.1.134,3,sku_id,good_list,good_detail,recommend,2020-06-14,2020-06-14 10:57:58,mid_6527-1592103475000,17391,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_6527,iOS 13.3.1,859,v2.1.134,,,good_detail,login,,2020-06-14,2020-06-14 10:57:59,mid_6527-1592103475000,14140,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_6527,iOS 13.3.1,859,v2.1.134,15,sku_id,login,good_detail,query,2020-06-14,2020-06-14 10:58:00,mid_6527-1592103475000,7627,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_6527,iOS 13.3.1,859,v2.1.134,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:01,mid_6527-1592103475000,9045,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_6527,iOS 13.3.1,859,v2.1.134,34,sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:02,mid_6527-1592103475000,6625,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_6527,iOS 13.3.1,859,v2.1.134,"20,27",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:03,mid_6527-1592103475000,14302,2020-06-14
26,iPhone,Appstore,0,iPhone 8,mid_657235,iOS 13.3.1,768,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:02,mid_657235-1592103482000,16596,2020-06-14
26,iPhone,Appstore,0,iPhone 8,mid_657235,iOS 13.3.1,768,v2.1.134,苹果手机,keyword,home,good_list,,2020-06-14,2020-06-14 10:58:03,mid_657235-1592103482000,6297,2020-06-14
26,iPhone,Appstore,0,iPhone 8,mid_657235,iOS 13.3.1,768,v2.1.134,23,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:04,mid_657235-1592103482000,17951,2020-06-14
26,iPhone,Appstore,0,iPhone 8,mid_657235,iOS 13.3.1,768,v2.1.134,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:05,mid_657235-1592103482000,19989,2020-06-14
26,iPhone,Appstore,0,iPhone 8,mid_657235,iOS 13.3.1,768,v2.1.134,"19,9",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:06,mid_657235-1592103482000,6118,2020-06-14
26,iPhone,Appstore,0,iPhone 8,mid_657235,iOS 13.3.1,768,v2.1.134,"10,13",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:07,mid_657235-1592103482000,17148,2020-06-14
15,iPhone,Appstore,0,iPhone 8,mid_658232,iOS 13.3.1,318,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:17,mid_658232-1592103497000,11655,2020-06-14
15,iPhone,Appstore,0,iPhone 8,mid_658232,iOS 13.3.1,318,v2.1.134,,,home,mine,,2020-06-14,2020-06-14 10:58:18,mid_658232-1592103497000,17485,2020-06-14
15,iPhone,Appstore,0,iPhone 8,mid_658232,iOS 13.3.1,318,v2.1.134,,,mine,orders_unpaid,,2020-06-14,2020-06-14 10:58:19,mid_658232-1592103497000,14287,2020-06-14
15,iPhone,Appstore,0,iPhone 8,mid_658232,iOS 13.3.1,318,v2.1.134,3,sku_ids,orders_unpaid,trade,,2020-06-14,2020-06-14 10:58:20,mid_658232-1592103497000,13854,2020-06-14
15,iPhone,Appstore,0,iPhone 8,mid_658232,iOS 13.3.1,318,v2.1.134,24,sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:21,mid_658232-1592103497000,3870,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_6625,iOS 13.3.1,283,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:07,mid_6625-1592103487000,15070,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_6625,iOS 13.3.1,283,v2.1.134,,,home,search,,2020-06-14,2020-06-14 10:58:08,mid_6625-1592103487000,13142,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_6625,iOS 13.3.1,283,v2.1.134,小米盒子,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:09,mid_6625-1592103487000,17700,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_6625,iOS 13.3.1,283,v2.1.134,31,sku_id,good_list,good_detail,activity,2020-06-14,2020-06-14 10:58:10,mid_6625-1592103487000,19697,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_6625,iOS 13.3.1,283,v2.1.134,,,good_detail,login,,2020-06-14,2020-06-14 10:58:11,mid_6625-1592103487000,19683,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_6625,iOS 13.3.1,283,v2.1.134,4,sku_id,login,good_detail,recommend,2020-06-14,2020-06-14 10:58:12,mid_6625-1592103487000,11964,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_6625,iOS 13.3.1,283,v2.1.134,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:13,mid_6625-1592103487000,9658,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_6625,iOS 13.3.1,283,v2.1.134,"10,13,31",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:14,mid_6625-1592103487000,14572,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_6625,iOS 13.3.1,283,v2.1.134,"9,10,29",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:15,mid_6625-1592103487000,7396,2020-06-14
6,iPhone,Appstore,1,iPhone Xs Max,mid_663869,iOS 13.2.9,745,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:15,mid_663869-1592103495000,16792,2020-06-14
