id,user_id,sku_id,date_id,create_time,source_id,source_type_code,source_type_name,sku_num,dt
37676,1261,32,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
37681,1261,6,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39809,1261,34,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39810,1261,33,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39811,1261,13,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
37680,1261,18,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
39812,1261,30,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39813,1275,31,2020-06-14,2020-06-14 17:23:04,91,2402,商品推广,2,2020-06-14
35954,1275,5,2020-06-14,2020-06-14 17:23:04,52,2402,商品推广,3,2020-06-14
39814,1275,27,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
35952,1275,23,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39815,1298,3,2020-06-14,2020-06-14 17:23:04,37,2402,商品推广,2,2020-06-14
39816,1298,23,2020-06-14,2020-06-14 17:23:04,2,2404,促销活动,2,2020-06-14
39817,1298,30,2020-06-14,2020-06-14 17:23:04,15,2402,商品推广,2,2020-06-14
39818,1298,17,2020-06-14,2020-06-14 17:23:04,50,2402,商品推广,2,2020-06-14
39819,1298,29,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
33099,1317,4,2020-06-14,2020-06-14 17:23:04,30,2402,商品推广,3,2020-06-14
33095,1317,33,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,1,2020-06-14
39820,1317,10,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,2,2020-06-14
39821,1317,14,2020-06-14,2020-06-14 17:23:04,,2403,智能推荐,1,2020-06-14
39822,1317,8,2020-06-14,2020-06-14 17:23:04,,2401,用户查询,3,2020-06-14
33096,1317,15,2020-06-14,2020-06-14 17:23:04,82,2402,商品推广,3,2020-06-14
39823,1317,9,2020-06-14,2020-06-14 17:23:04,,2403,智能推荐,3,2020-06-14
39824,1337,17,2020-06-14,2020-06-14 17:23:04,36,2402,商品推广,2,2020-06-14
39825,1337,10,2020-06-14,2020-06-14 17:23:04,1,2404,促销活动,2,2020-06-14
39826,1337,7,2020-06-14,2020-06-14 17:23:04,1,2404,促销活动,2,2020-06-14
39827,1337,33,2020-06-14,2020-06-14 17:23:05,29,2402,商品推广,3,2020-06-14
39828,1337,5,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39829,1343,18,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39830,1343,1,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39831,1343,16,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39832,1343,9,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39833,1343,28,2020-06-14,2020-06-14 17:23:05,2,2404,促销活动,2,2020-06-14
39834,1343,11,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39835,1343,6,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,3,2020-06-14
39836,1343,4,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39837,1359,26,2020-06-14,2020-06-14 17:23:05,80,2402,商品推广,2,2020-06-14
39838,1359,1,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39839,1359,20,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39840,1359,18,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39841,1359,9,2020-06-14,2020-06-14 17:23:05,97,2402,商品推广,1,2020-06-14
39842,1363,21,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39843,1363,12,2020-06-14,2020-06-14 17:23:05,2,2404,促销活动,1,2020-06-14
39844,1363,10,2020-06-14,2020-06-14 17:23:05,17,2402,商品推广,2,2020-06-14
39845,1363,29,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39846,1363,19,2020-06-14,2020-06-14 17:23:05,12,2402,商品推广,1,2020-06-14
39847,1378,30,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39848,1378,5,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39849,1378,22,2020-06-14,2020-06-14 17:23:05,2,2404,促销活动,3,2020-06-14
39850,1378,16,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39851,1378,17,2020-06-14,2020-06-14 17:23:05,89,2402,商品推广,3,2020-06-14
39852,1378,12,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39853,1378,34,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39854,1379,31,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,2,2020-06-14
39855,1379,34,2020-06-14,2020-06-14 17:23:05,11,2402,商品推广,2,2020-06-14
39856,1379,21,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39857,1379,9,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39858,1386,29,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,2,2020-06-14
39859,1402,13,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39860,1403,2,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,3,2020-06-14
39861,1410,20,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
33745,1410,2,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39862,1410,28,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39863,1410,4,2020-06-14,2020-06-14 17:23:05,80,2402,商品推广,3,2020-06-14
39864,1421,5,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39865,1421,31,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39866,1421,12,2020-06-14,2020-06-14 17:23:05,29,2402,商品推广,2,2020-06-14
39867,1421,35,2020-06-14,2020-06-14 17:23:05,79,2402,商品推广,3,2020-06-14
39868,1421,26,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39869,1427,34,2020-06-14,2020-06-14 17:23:05,35,2402,商品推广,1,2020-06-14
39870,1427,32,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39871,1431,14,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39872,1431,7,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39873,1431,33,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
36779,1436,2,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39874,1436,16,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39875,1445,20,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39876,1445,14,2020-06-14,2020-06-14 17:23:05,95,2402,商品推广,2,2020-06-14
39877,1445,15,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39878,1445,2,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
36788,1445,24,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39879,1445,3,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,2,2020-06-14
39880,1445,33,2020-06-14,2020-06-14 17:23:05,88,2402,商品推广,1,2020-06-14
39881,1446,33,2020-06-14,2020-06-14 17:23:05,78,2402,商品推广,2,2020-06-14
36010,1446,14,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39882,1460,29,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39883,1460,12,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
36016,1460,17,2020-06-14,2020-06-14 17:23:05,14,2402,商品推广,1,2020-06-14
39884,1460,4,2020-06-14,2020-06-14 17:23:05,55,2402,商品推广,1,2020-06-14
39885,1460,27,2020-06-14,2020-06-14 17:23:05,2,2404,促销活动,1,2020-06-14
39886,1460,10,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39887,1481,10,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39888,1481,33,2020-06-14,2020-06-14 17:23:05,2,2404,促销活动,2,2020-06-14
39889,1482,11,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,1,2020-06-14
39890,1482,4,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39891,1482,24,2020-06-14,2020-06-14 17:23:05,90,2402,商品推广,2,2020-06-14
39892,1482,35,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,2,2020-06-14
39893,1482,26,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,3,2020-06-14
39894,1482,1,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39895,1482,30,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
38745,1485,30,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39896,1485,19,2020-06-14,2020-06-14 17:23:05,97,2402,商品推广,1,2020-06-14
39897,1485,1,2020-06-14,2020-06-14 17:23:05,80,2402,商品推广,1,2020-06-14
39898,1485,18,2020-06-14,2020-06-14 17:23:05,1,2404,促销活动,1,2020-06-14
39899,1485,10,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39900,1485,27,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39901,1485,31,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39902,1487,34,2020-06-14,2020-06-14 17:23:05,59,2402,商品推广,2,2020-06-14
39903,1487,23,2020-06-14,2020-06-14 17:23:05,39,2402,商品推广,3,2020-06-14
39904,1487,21,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39905,1494,20,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39906,1494,8,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39907,1494,25,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,2,2020-06-14
39908,1499,17,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39909,1499,35,2020-06-14,2020-06-14 17:23:05,19,2402,商品推广,1,2020-06-14
39910,1499,6,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,3,2020-06-14
39911,1499,29,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39912,1529,14,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39913,1535,30,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39914,1535,17,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39915,1535,2,2020-06-14,2020-06-14 17:23:05,2,2404,促销活动,2,2020-06-14
39916,1535,29,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39917,1535,9,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,1,2020-06-14
39918,1538,34,2020-06-14,2020-06-14 17:23:05,1,2404,促销活动,3,2020-06-14
39919,1538,24,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39920,1538,16,2020-06-14,2020-06-14 17:23:05,2,2404,促销活动,3,2020-06-14
39921,1538,22,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39922,1538,14,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
38785,1538,32,2020-06-14,2020-06-14 17:23:05,2,2404,促销活动,3,2020-06-14
39923,1540,22,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39924,1550,27,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39925,1550,4,2020-06-14,2020-06-14 17:23:05,60,2402,商品推广,1,2020-06-14
39926,1550,17,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39927,1550,6,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,3,2020-06-14
39928,1550,11,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
34472,1550,16,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39929,1550,26,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39930,1560,32,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39931,1560,15,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39932,1578,32,2020-06-14,2020-06-14 17:23:05,2,2404,促销活动,1,2020-06-14
39933,1579,32,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39934,1579,8,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39935,1588,2,2020-06-14,2020-06-14 17:23:05,1,2404,促销活动,1,2020-06-14
39936,1588,20,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39937,1588,4,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39938,1588,34,2020-06-14,2020-06-14 17:23:05,47,2402,商品推广,1,2020-06-14
39939,1588,27,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39940,1598,27,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39941,1598,21,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39942,1598,8,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39943,1607,23,2020-06-14,2020-06-14 17:23:05,14,2402,商品推广,1,2020-06-14
39944,1610,8,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,1,2020-06-14
39945,1610,26,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
36862,1615,25,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39946,1615,30,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39947,1615,17,2020-06-14,2020-06-14 17:23:05,23,2402,商品推广,2,2020-06-14
39948,1615,21,2020-06-14,2020-06-14 17:23:05,2,2404,促销活动,1,2020-06-14
39949,1615,20,2020-06-14,2020-06-14 17:23:05,1,2404,促销活动,1,2020-06-14
39950,1615,15,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39951,1615,6,2020-06-14,2020-06-14 17:23:05,15,2402,商品推广,2,2020-06-14
39952,1615,13,2020-06-14,2020-06-14 17:23:05,2,2404,促销活动,1,2020-06-14
39953,1634,29,2020-06-14,2020-06-14 17:23:05,48,2402,商品推广,2,2020-06-14
39954,1634,21,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39955,1634,27,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39956,1634,14,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39957,1634,30,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39958,1634,28,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39959,1653,20,2020-06-14,2020-06-14 17:23:05,2,2404,促销活动,2,2020-06-14
39960,1653,21,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39961,1653,29,2020-06-14,2020-06-14 17:23:05,96,2402,商品推广,3,2020-06-14
39962,1653,30,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39963,1653,33,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,2,2020-06-14
39964,1653,8,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39965,1653,13,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39966,1665,3,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39967,1665,6,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39968,1665,8,2020-06-14,2020-06-14 17:23:05,2,2404,促销活动,2,2020-06-14
39969,1665,18,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39970,1665,29,2020-06-14,2020-06-14 17:23:05,1,2404,促销活动,3,2020-06-14
39971,1665,25,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39972,1668,18,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39973,1668,21,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39974,1668,4,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39975,1668,27,2020-06-14,2020-06-14 17:23:05,54,2402,商品推广,2,2020-06-14
39976,1668,32,2020-06-14,2020-06-14 17:23:05,22,2402,商品推广,3,2020-06-14
37833,1688,26,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,2,2020-06-14
39977,1688,10,2020-06-14,2020-06-14 17:23:05,40,2402,商品推广,1,2020-06-14
37827,1688,11,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39978,1688,13,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39979,1688,22,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39980,1688,14,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39981,1688,7,2020-06-14,2020-06-14 17:23:05,57,2402,商品推广,3,2020-06-14
39982,1732,31,2020-06-14,2020-06-14 17:23:05,39,2402,商品推广,1,2020-06-14
39983,1732,14,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39984,1757,4,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39985,1757,19,2020-06-14,2020-06-14 17:23:05,37,2402,商品推广,2,2020-06-14
39986,1757,12,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39987,1759,32,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39988,1788,32,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39989,1788,29,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39990,1788,9,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39991,1788,31,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,2,2020-06-14
39992,1788,20,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39993,1788,18,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39994,1797,25,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
39995,1797,7,2020-06-14,2020-06-14 17:23:05,52,2402,商品推广,1,2020-06-14
39996,1797,26,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
39997,1819,31,2020-06-14,2020-06-14 17:23:05,2,2404,促销活动,2,2020-06-14
39998,1837,27,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
39999,1837,9,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
40000,1847,23,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
40001,1847,3,2020-06-14,2020-06-14 17:23:05,25,2402,商品推广,2,2020-06-14
40002,1847,18,2020-06-14,2020-06-14 17:23:05,27,2402,商品推广,2,2020-06-14
40003,1850,21,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
40004,1850,2,2020-06-14,2020-06-14 17:23:05,58,2402,商品推广,2,2020-06-14
40005,1850,34,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
40006,1850,22,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
40007,1850,25,2020-06-14,2020-06-14 17:23:05,25,2402,商品推广,1,2020-06-14
40008,1850,20,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
40009,1860,26,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
40010,1860,33,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,1,2020-06-14
40011,1860,34,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
40012,1860,31,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,1,2020-06-14
40013,1860,30,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
40014,1860,2,2020-06-14,2020-06-14 17:23:05,49,2402,商品推广,3,2020-06-14
40015,1867,10,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
40016,1867,35,2020-06-14,2020-06-14 17:23:05,2,2404,促销活动,2,2020-06-14
40017,1867,15,2020-06-14,2020-06-14 17:23:05,11,2402,商品推广,1,2020-06-14
40018,1876,19,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
40019,1876,10,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
40020,1876,34,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
40021,1879,29,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
40022,1879,2,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,1,2020-06-14
40023,1879,6,2020-06-14,2020-06-14 17:23:05,2,2404,促销活动,3,2020-06-14
40024,1879,34,2020-06-14,2020-06-14 17:23:05,1,2404,促销活动,1,2020-06-14
40025,1882,14,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
40026,1882,19,2020-06-14,2020-06-14 17:23:05,2,2404,促销活动,3,2020-06-14
40027,1882,2,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
40028,1898,23,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
40029,1898,31,2020-06-14,2020-06-14 17:23:05,17,2402,商品推广,3,2020-06-14
40030,1898,26,2020-06-14,2020-06-14 17:23:05,99,2402,商品推广,3,2020-06-14
40031,1898,15,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
40032,1898,22,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
40033,1898,32,2020-06-14,2020-06-14 17:23:05,2,2404,促销活动,1,2020-06-14
40034,1902,24,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
40035,1902,16,2020-06-14,2020-06-14 17:23:05,77,2402,商品推广,3,2020-06-14
40036,1918,33,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,1,2020-06-14
40037,1918,29,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
40038,1918,27,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
40039,1942,24,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,2,2020-06-14
40040,1942,11,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,3,2020-06-14
40041,1942,1,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,3,2020-06-14
40042,1942,18,2020-06-14,2020-06-14 17:23:05,33,2402,商品推广,2,2020-06-14
40043,1942,20,2020-06-14,2020-06-14 17:23:05,2,2404,促销活动,2,2020-06-14
40044,1942,29,2020-06-14,2020-06-14 17:23:05,85,2402,商品推广,1,2020-06-14
40045,1942,19,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
40046,1966,13,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
40047,1966,31,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
40048,1966,14,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
40049,1966,2,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
40050,1966,7,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
40051,1966,17,2020-06-14,2020-06-14 17:23:05,74,2402,商品推广,2,2020-06-14
40052,1966,10,2020-06-14,2020-06-14 17:23:05,2,2404,促销活动,1,2020-06-14
40053,1967,10,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
40054,1967,12,2020-06-14,2020-06-14 17:23:05,38,2402,商品推广,3,2020-06-14
40055,1967,32,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
40056,1967,11,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
40057,1991,11,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
40058,1991,27,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
40059,1991,2,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,1,2020-06-14
40060,1992,18,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
40061,1992,26,2020-06-14,2020-06-14 17:23:05,2,2404,促销活动,1,2020-06-14
40062,1992,5,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
40063,1992,21,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
40064,1997,22,2020-06-14,2020-06-14 17:23:05,2,2404,促销活动,1,2020-06-14
40065,1997,23,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
40066,1997,21,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
40067,1997,20,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
40068,1997,34,2020-06-14,2020-06-14 17:23:05,61,2402,商品推广,3,2020-06-14
40069,1997,6,2020-06-14,2020-06-14 17:23:05,1,2404,促销活动,1,2020-06-14
40070,1997,2,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
40071,1997,29,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
40072,2004,1,2020-06-14,2020-06-14 17:23:05,70,2402,商品推广,2,2020-06-14
40073,2004,15,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
40074,2004,18,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
40075,2022,3,2020-06-14,2020-06-14 17:23:05,1,2404,促销活动,1,2020-06-14
40076,2022,33,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,3,2020-06-14
40077,2022,24,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
40078,2022,16,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
40079,2022,35,2020-06-14,2020-06-14 17:23:05,68,2402,商品推广,1,2020-06-14
40080,2022,10,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
40081,2044,16,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,1,2020-06-14
40082,2044,18,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
40083,2044,15,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,1,2020-06-14
40084,2044,3,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
40085,2044,2,2020-06-14,2020-06-14 17:23:05,1,2404,促销活动,3,2020-06-14
40086,2048,22,2020-06-14,2020-06-14 17:23:05,,2403,智能推荐,2,2020-06-14
40087,2048,23,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,1,2020-06-14
40088,2048,14,2020-06-14,2020-06-14 17:23:05,98,2402,商品推广,1,2020-06-14
40089,2048,13,2020-06-14,2020-06-14 17:23:05,,2401,用户查询,2,2020-06-14
